Date;count
2018-02-06 17:41:31;117294
2018-02-06 17:41:44;117295
2018-02-06 17:41:54;117296
2018-02-06 17:42:05;117297
2018-02-06 17:42:15;117298
2018-02-06 17:42:25;117299
2018-02-06 17:42:35;117300
2018-02-06 17:42:45;117301
2018-02-06 17:42:55;117302
2018-02-06 17:43:05;117303
2018-02-06 17:43:16;117304
2018-02-06 17:43:26;117305
2018-02-06 17:43:36;117306
2018-02-06 17:43:46;117307
2018-02-06 17:43:56;117308
2018-02-06 17:44:06;117309
2018-02-06 17:44:16;117310
2018-02-06 17:44:26;117311
2018-02-06 17:44:37;117312
2018-02-06 17:44:47;117313
2018-02-06 17:44:57;117314
2018-02-06 17:45:07;117315
2018-02-06 17:45:17;117316
2018-02-06 17:45:27;117317
2018-02-06 17:45:37;117318
2018-02-06 17:45:48;117319
2018-02-06 17:45:58;117320
2018-02-06 17:46:08;117321
2018-02-06 17:46:18;117322
2018-02-06 17:46:28;117323
2018-02-06 17:46:38;117324
2018-02-06 17:46:48;117325
2018-02-06 17:46:59;117326
2018-02-06 17:47:09;117327
2018-02-06 17:47:19;117328
2018-02-06 17:47:29;117329
2018-02-06 17:47:39;117330
2018-02-06 17:47:49;117331
2018-02-06 17:47:59;117332
2018-02-06 17:48:10;117333
2018-02-06 17:48:20;117334
2018-02-06 17:48:30;117335
2018-02-06 17:48:40;117336
2018-02-06 17:48:50;117337
2018-02-06 17:49:00;117338
2018-02-06 17:49:10;117339
2018-02-06 17:49:20;117340
2018-02-06 17:49:31;117341
2018-02-06 17:49:41;117342
2018-02-06 17:49:51;117343
2018-02-06 17:50:01;117344
2018-02-06 17:50:11;117345
2018-02-06 17:50:21;117346
2018-02-06 17:50:31;117347
2018-02-06 17:50:42;117348
2018-02-06 17:50:52;117349
2018-02-06 17:51:02;117350
2018-02-06 17:51:12;117351
2018-02-06 17:51:22;117352
2018-02-06 17:51:32;117353
2018-02-06 17:51:42;117354
2018-02-06 17:51:53;117355
2018-02-06 17:52:03;117356
2018-02-06 17:52:13;117357
2018-02-06 17:52:23;117358
2018-02-06 17:52:33;117359
2018-02-06 17:52:43;117360
2018-02-06 17:52:53;117361
2018-02-06 17:53:04;117362
2018-02-06 17:53:14;117363
2018-02-06 17:53:24;117364
2018-02-06 17:53:34;117365
2018-02-06 17:53:44;117366
2018-02-06 17:53:54;117367
2018-02-06 17:54:04;117368
2018-02-06 17:54:15;117369
2018-02-06 17:54:25;117370
2018-02-06 17:54:35;117371
2018-02-06 17:54:45;117372
2018-02-06 17:54:55;117373
2018-02-06 17:55:05;117374
2018-02-06 17:55:15;117375
2018-02-06 17:55:25;117376
2018-02-06 17:55:36;117377
2018-02-06 17:55:46;117378
2018-02-06 17:55:56;117379
2018-02-06 17:56:06;117380
2018-02-06 17:56:16;117381
2018-02-06 17:56:26;117382
2018-02-06 17:56:36;117383
2018-02-06 17:56:47;117384
2018-02-06 17:56:57;117385
2018-02-06 17:57:07;117386
2018-02-06 17:57:17;117387
2018-02-06 17:57:27;117388
2018-02-06 17:57:37;117389
2018-02-06 17:57:47;117390
2018-02-06 17:57:58;117391
2018-02-06 17:58:08;117392
2018-02-06 17:58:18;117393
2018-02-06 17:58:28;117394
2018-02-06 17:58:38;117395
2018-02-06 17:58:48;117396
2018-02-06 17:58:58;117397
2018-02-06 17:59:09;117398
2018-02-06 17:59:19;117399
2018-02-06 17:59:29;117400
2018-02-06 17:59:39;117401
2018-02-06 17:59:49;117402
2018-02-06 17:59:59;117403
2018-02-06 18:00:09;117404
2018-02-06 18:00:20;117405
2018-02-06 18:00:30;117406
2018-02-06 18:00:40;117407
2018-02-06 18:00:50;117408
2018-02-06 18:01:00;117409
2018-02-06 18:01:10;117410
2018-02-06 18:01:20;117411
2018-02-06 18:01:30;117412
2018-02-06 18:01:41;117413
2018-02-06 18:01:51;117414
2018-02-06 18:02:01;117415
2018-02-06 18:02:11;117416
2018-02-06 18:02:21;117417
2018-02-06 18:02:31;117418
2018-02-06 18:02:41;117419
2018-02-06 18:02:52;117420
2018-02-06 18:03:02;117421
2018-02-06 18:03:12;117422
2018-02-06 18:03:22;117423
2018-02-06 18:03:32;117424
2018-02-06 18:03:42;117425
2018-02-06 18:03:52;117426
2018-02-06 18:04:03;117427
2018-02-06 18:04:13;117428
2018-02-06 18:04:23;117429
2018-02-06 18:04:33;117430
2018-02-06 18:04:43;117431
2018-02-06 18:04:53;117432
2018-02-06 18:05:03;117433
2018-02-06 18:05:13;117434
2018-02-06 18:05:24;117435
2018-02-06 18:05:34;117436
2018-02-06 18:05:44;117437
2018-02-06 18:05:54;117438
2018-02-06 18:06:04;117439
2018-02-06 18:06:14;117440
2018-02-06 18:06:24;117441
2018-02-06 18:06:35;117442
2018-02-06 18:06:45;117443
2018-02-06 18:06:55;117444
2018-02-06 18:07:05;117445
2018-02-06 18:07:15;117446
2018-02-06 18:07:25;117447
2018-02-06 18:07:35;117448
2018-02-06 18:07:46;117449
2018-02-06 18:07:56;117450
2018-02-06 18:08:06;117451
2018-02-06 18:08:16;117452
2018-02-06 18:08:26;117453
2018-02-06 18:08:36;117454
2018-02-06 18:08:46;117455
2018-02-06 18:08:56;117456
2018-02-06 18:09:07;117457
2018-02-06 18:09:17;117458
2018-02-06 18:09:27;117459
2018-02-06 18:09:37;117460
2018-02-06 18:09:47;117461
2018-02-06 18:09:57;117462
2018-02-06 18:10:07;117463
