Date;count
2018-02-07 21:51:23;127292
2018-02-07 21:51:23;127293
2018-02-07 21:51:34;127294
2018-02-07 21:51:44;127295
2018-02-07 21:51:54;127296
2018-02-07 21:52:04;127297
2018-02-07 21:52:14;127298
2018-02-07 21:52:24;127299
2018-02-07 21:52:34;127300
2018-02-07 21:52:45;127301
2018-02-07 21:52:55;127302
2018-02-07 21:53:05;127303
2018-02-07 21:53:15;127304
2018-02-07 21:53:25;127305
2018-02-07 21:53:35;127306
2018-02-07 21:53:45;127307
2018-02-07 21:53:56;127308
2018-02-07 21:54:06;127309
2018-02-07 21:54:16;127310
2018-02-07 21:54:26;127311
2018-02-07 21:54:36;127312
2018-02-07 21:54:46;127313
2018-02-07 21:54:56;127314
2018-02-07 21:55:07;127315
2018-02-07 21:55:17;127316
2018-02-07 21:55:27;127317
2018-02-07 21:55:37;127318
2018-02-07 21:55:47;127319
2018-02-07 21:55:57;127320
2018-02-07 21:56:07;127321
2018-02-07 21:56:18;127322
2018-02-07 21:56:28;127323
2018-02-07 21:56:38;127324
2018-02-07 21:56:48;127325
2018-02-07 21:56:58;127326
2018-02-07 21:57:08;127327
2018-02-07 21:57:18;127328
2018-02-07 21:57:29;127329
2018-02-07 21:57:39;127330
2018-02-07 21:57:49;127331
2018-02-07 21:57:59;127332
2018-02-07 21:58:09;127333
2018-02-07 21:58:19;127334
2018-02-07 21:58:29;127335
2018-02-07 21:58:39;127336
2018-02-07 21:58:50;127337
2018-02-07 21:59:00;127338
2018-02-07 21:59:10;127339
2018-02-07 21:59:20;127340
2018-02-07 21:59:30;127341
2018-02-07 21:59:40;127342
2018-02-07 21:59:51;127343
2018-02-07 22:00:01;127344
2018-02-07 22:00:11;127345
2018-02-07 22:00:21;127346
2018-02-07 22:00:31;127347
2018-02-07 22:00:41;127348
2018-02-07 22:00:51;127349
2018-02-07 22:01:01;127350
2018-02-07 22:01:12;127351
2018-02-07 22:01:22;127352
2018-02-07 22:01:32;127353
2018-02-07 22:01:42;127354
2018-02-07 22:01:52;127355
2018-02-07 22:02:02;127356
2018-02-07 22:02:12;127357
2018-02-07 22:02:23;127358
2018-02-07 22:02:33;127359
2018-02-07 22:02:43;127360
2018-02-07 22:02:53;127361
2018-02-07 22:03:03;127362
2018-02-07 22:03:13;127363
2018-02-07 22:03:23;127364
2018-02-07 22:03:34;127365
2018-02-07 22:03:44;127366
2018-02-07 22:03:54;127367
2018-02-07 22:04:04;127368
2018-02-07 22:04:14;127369
2018-02-07 22:04:24;127370
2018-02-07 22:04:34;127371
2018-02-07 22:04:45;127372
2018-02-07 22:04:55;127373
2018-02-07 22:05:05;127374
2018-02-07 22:05:15;127375
2018-02-07 22:05:25;127376
2018-02-07 22:05:35;127377
2018-02-07 22:05:45;127378
2018-02-07 22:05:56;127379
2018-02-07 22:06:06;127380
2018-02-07 22:06:16;127381
2018-02-07 22:06:26;127382
2018-02-07 22:06:36;127383
2018-02-07 22:06:46;127384
2018-02-07 22:06:56;127385
2018-02-07 22:07:06;127386
2018-02-07 22:07:17;127387
2018-02-07 22:07:27;127388
2018-02-07 22:07:37;127389
2018-02-07 22:07:47;127390
2018-02-07 22:07:57;127391
2018-02-07 22:08:07;127392
2018-02-07 22:08:18;127393
2018-02-07 22:08:28;127394
2018-02-07 22:08:38;127395
2018-02-07 22:08:48;127396
2018-02-07 22:08:58;127397
2018-02-07 22:09:08;127398
2018-02-07 22:09:18;127399
2018-02-07 22:09:29;127400
2018-02-07 22:09:39;127401
2018-02-07 22:09:49;127402
2018-02-07 22:09:59;127403
2018-02-07 22:10:09;127404
2018-02-07 22:10:19;127405
2018-02-07 22:10:29;127406
2018-02-07 22:10:39;127407
2018-02-07 22:10:50;127408
2018-02-07 22:11:00;127409
2018-02-07 22:11:10;127410
2018-02-07 22:11:20;127411
2018-02-07 22:11:30;127412
2018-02-07 22:11:40;127413
2018-02-07 22:11:50;127414
2018-02-07 22:12:01;127415
2018-02-07 22:12:11;127416
2018-02-07 22:12:21;127417
2018-02-07 22:12:31;127418
2018-02-07 22:12:41;127419
2018-02-07 22:12:51;127420
2018-02-07 22:13:01;127421
2018-02-07 22:13:12;127422
2018-02-07 22:13:22;127423
2018-02-07 22:13:32;127424
2018-02-07 22:13:42;127425
2018-02-07 22:13:52;127426
2018-02-07 22:14:02;127427
2018-02-07 22:14:12;127428
2018-02-07 22:14:22;127429
2018-02-07 22:14:33;127430
2018-02-07 22:14:43;127431
2018-02-07 22:14:53;127432
2018-02-07 22:15:03;127433
2018-02-07 22:15:13;127434
2018-02-07 22:15:23;127435
2018-02-07 22:15:33;127436
2018-02-07 22:15:44;127437
2018-02-07 22:15:54;127438
2018-02-07 22:16:04;127439
2018-02-07 22:16:14;127440
2018-02-07 22:16:24;127441
2018-02-07 22:16:34;127442
2018-02-07 22:16:44;127443
2018-02-07 22:16:55;127444
2018-02-07 22:17:05;127445
2018-02-07 22:17:15;127446
2018-02-07 22:17:25;127447
2018-02-07 22:17:35;127448
2018-02-07 22:17:45;127449
2018-02-07 22:17:55;127450
2018-02-07 22:18:06;127451
2018-02-07 22:18:16;127452
2018-02-07 22:18:26;127453
2018-02-07 22:18:36;127454
2018-02-07 22:18:46;127455
2018-02-07 22:18:56;127456
2018-02-07 22:19:06;127457
2018-02-07 22:19:17;127458
2018-02-07 22:19:27;127459
2018-02-07 22:19:37;127460
2018-02-07 22:19:47;127461
2018-02-07 22:19:57;127462
2018-02-07 22:20:07;127463
2018-02-07 22:20:17;127464
2018-02-07 22:20:28;127465
2018-02-07 22:20:38;127466
2018-02-07 22:20:48;127467
2018-02-07 22:20:58;127468
2018-02-07 22:21:08;127469
2018-02-07 22:21:18;127470
2018-02-07 22:21:28;127471
2018-02-07 22:21:39;127472
2018-02-07 22:21:49;127473
2018-02-07 22:21:59;127474
2018-02-07 22:22:09;127475
2018-02-07 22:22:19;127476
2018-02-07 22:22:29;127477
2018-02-07 22:22:39;127478
2018-02-07 22:22:49;127479
2018-02-07 22:23:00;127480
2018-02-07 22:23:10;127481
2018-02-07 22:23:20;127482
2018-02-07 22:23:30;127483
2018-02-07 22:23:40;127484
2018-02-07 22:23:50;127485
2018-02-07 22:24:00;127486
2018-02-07 22:24:11;127487
2018-02-07 22:24:21;127488
2018-02-07 22:24:31;127489
2018-02-07 22:24:41;127490
2018-02-07 22:24:51;127491
2018-02-07 22:25:01;127492
2018-02-07 22:25:11;127493
2018-02-07 22:25:22;127494
2018-02-07 22:25:32;127495
2018-02-07 22:25:42;127496
2018-02-07 22:25:52;127497
2018-02-07 22:26:02;127498
2018-02-07 22:26:12;127499
2018-02-07 22:26:22;127500
2018-02-07 22:26:33;127501
2018-02-07 22:26:43;127502
2018-02-07 22:26:53;127503
2018-02-07 22:27:03;127504
2018-02-07 22:27:13;127505
2018-02-07 22:27:23;127506
2018-02-07 22:27:33;127507
2018-02-07 22:27:44;127508
2018-02-07 22:27:54;127509
