Date;count
2018-02-04 10:42:36;99062
2018-02-04 10:42:36;99063
2018-02-04 10:42:46;99064
2018-02-04 10:42:57;99065
2018-02-04 10:43:07;99066
2018-02-04 10:43:17;99067
2018-02-04 10:43:27;99068
2018-02-04 10:43:37;99069
2018-02-04 10:43:47;99070
2018-02-04 10:43:57;99071
2018-02-04 10:44:08;99072
2018-02-04 10:44:18;99073
2018-02-04 10:44:28;99074
2018-02-04 10:44:38;99075
2018-02-04 10:44:48;99076
2018-02-04 10:44:58;99077
2018-02-04 10:45:08;99078
2018-02-04 10:45:19;99079
2018-02-04 10:45:29;99080
2018-02-04 10:45:39;99081
2018-02-04 10:45:49;99082
2018-02-04 10:45:59;99083
2018-02-04 10:46:09;99084
2018-02-04 10:46:19;99085
2018-02-04 10:46:30;99086
2018-02-04 10:46:40;99087
2018-02-04 10:46:50;99088
2018-02-04 10:47:00;99089
2018-02-04 10:47:10;99090
2018-02-04 10:47:20;99091
2018-02-04 10:47:30;99092
2018-02-04 10:47:41;99093
2018-02-04 10:47:51;99094
2018-02-04 10:48:01;99095
2018-02-04 10:48:11;99096
2018-02-04 10:48:21;99097
2018-02-04 10:48:31;99098
2018-02-04 10:48:41;99099
2018-02-04 10:48:51;99100
2018-02-04 10:49:02;99101
2018-02-04 10:49:12;99102
2018-02-04 10:49:22;99103
2018-02-04 10:49:32;99104
2018-02-04 10:49:42;99105
2018-02-04 10:49:52;99106
2018-02-04 10:50:03;99107
2018-02-04 10:50:13;99108
2018-02-04 10:50:23;99109
2018-02-04 10:50:33;99110
2018-02-04 10:50:43;99111
2018-02-04 10:50:53;99112
2018-02-04 10:51:03;99113
2018-02-04 10:51:14;99114
2018-02-04 10:51:24;99115
2018-02-04 10:51:34;99116
2018-02-04 10:51:44;99117
2018-02-04 10:51:54;99118
2018-02-04 10:52:04;99119
2018-02-04 10:52:14;99120
2018-02-04 10:52:25;99121
2018-02-04 10:52:35;99122
2018-02-04 10:52:45;99123
2018-02-04 10:52:55;99124
2018-02-04 10:53:05;99125
2018-02-04 10:53:15;99126
2018-02-04 10:53:25;99127
2018-02-04 10:53:36;99128
2018-02-04 10:53:46;99129
2018-02-04 10:53:56;99130
2018-02-04 10:54:06;99131
2018-02-04 10:54:16;99132
2018-02-04 10:54:26;99133
2018-02-04 10:54:36;99134
2018-02-04 10:54:47;99135
2018-02-04 10:54:57;99136
2018-02-04 10:55:07;99137
2018-02-04 10:55:17;99138
2018-02-04 10:55:27;99139
2018-02-04 10:55:37;99140
2018-02-04 10:55:47;99141
2018-02-04 10:55:58;99142
2018-02-04 10:56:08;99143
2018-02-04 10:56:18;99144
2018-02-04 10:56:28;99145
2018-02-04 10:56:38;99146
