Date;count
2018-02-09 02:01:06;137290
2018-02-09 02:01:06;137291
2018-02-09 02:01:16;137292
2018-02-09 02:01:27;137293
2018-02-09 02:01:37;137294
2018-02-09 02:01:47;137295
2018-02-09 02:01:57;137296
2018-02-09 02:02:07;137297
2018-02-09 02:02:17;137298
2018-02-09 02:02:27;137299
2018-02-09 02:02:38;137300
2018-02-09 02:02:48;137301
2018-02-09 02:02:58;137302
2018-02-09 02:03:08;137303
2018-02-09 02:03:18;137304
2018-02-09 02:03:28;137305
2018-02-09 02:03:38;137306
2018-02-09 02:03:49;137307
2018-02-09 02:03:59;137308
2018-02-09 02:04:09;137309
2018-02-09 02:04:19;137310
2018-02-09 02:04:29;137311
2018-02-09 02:04:39;137312
2018-02-09 02:04:49;137313
2018-02-09 02:05:00;137314
2018-02-09 02:05:10;137315
2018-02-09 02:05:20;137316
2018-02-09 02:05:30;137317
2018-02-09 02:05:40;137318
2018-02-09 02:05:50;137319
2018-02-09 02:06:00;137320
2018-02-09 02:06:11;137321
2018-02-09 02:06:21;137322
2018-02-09 02:06:31;137323
2018-02-09 02:06:41;137324
2018-02-09 02:06:51;137325
2018-02-09 02:07:01;137326
2018-02-09 02:07:11;137327
2018-02-09 02:07:21;137328
2018-02-09 02:07:32;137329
2018-02-09 02:07:42;137330
2018-02-09 02:07:52;137331
2018-02-09 02:08:02;137332
2018-02-09 02:08:12;137333
2018-02-09 02:08:22;137334
2018-02-09 02:08:32;137335
2018-02-09 02:08:43;137336
2018-02-09 02:08:53;137337
2018-02-09 02:09:03;137338
2018-02-09 02:09:13;137339
2018-02-09 02:09:23;137340
2018-02-09 02:09:33;137341
2018-02-09 02:09:44;137342
2018-02-09 02:09:54;137343
2018-02-09 02:10:04;137344
2018-02-09 02:10:14;137345
2018-02-09 02:10:24;137346
2018-02-09 02:10:34;137347
2018-02-09 02:10:44;137348
2018-02-09 02:10:54;137349
2018-02-09 02:11:05;137350
2018-02-09 02:11:15;137351
2018-02-09 02:11:25;137352
2018-02-09 02:11:35;137353
2018-02-09 02:11:45;137354
2018-02-09 02:11:55;137355
2018-02-09 02:12:05;137356
2018-02-09 02:12:16;137357
2018-02-09 02:12:26;137358
2018-02-09 02:12:36;137359
2018-02-09 02:12:46;137360
2018-02-09 02:12:56;137361
2018-02-09 02:13:06;137362
2018-02-09 02:13:16;137363
2018-02-09 02:13:26;137364
2018-02-09 02:13:37;137365
2018-02-09 02:13:47;137366
2018-02-09 02:13:57;137367
2018-02-09 02:14:07;137368
2018-02-09 02:14:17;137369
2018-02-09 02:14:27;137370
2018-02-09 02:14:37;137371
2018-02-09 02:14:48;137372
2018-02-09 02:14:58;137373
2018-02-09 02:15:08;137374
2018-02-09 02:15:18;137375
2018-02-09 02:15:28;137376
2018-02-09 02:15:38;137377
2018-02-09 02:15:48;137378
2018-02-09 02:15:59;137379
2018-02-09 02:16:09;137380
2018-02-09 02:16:19;137381
2018-02-09 02:16:29;137382
2018-02-09 02:16:39;137383
2018-02-09 02:16:49;137384
2018-02-09 02:16:59;137385
2018-02-09 02:17:10;137386
2018-02-09 02:17:20;137387
2018-02-09 02:17:30;137388
2018-02-09 02:17:40;137389
2018-02-09 02:17:50;137390
2018-02-09 02:18:00;137391
2018-02-09 02:18:10;137392
2018-02-09 02:18:21;137393
2018-02-09 02:18:31;137394
2018-02-09 02:18:41;137395
2018-02-09 02:18:51;137396
2018-02-09 02:19:01;137397
2018-02-09 02:19:11;137398
2018-02-09 02:19:21;137399
2018-02-09 02:19:32;137400
2018-02-09 02:19:42;137401
2018-02-09 02:19:52;137402
2018-02-09 02:20:02;137403
2018-02-09 02:20:12;137404
2018-02-09 02:20:22;137405
2018-02-09 02:20:32;137406
2018-02-09 02:20:43;137407
2018-02-09 02:20:53;137408
2018-02-09 02:21:03;137409
2018-02-09 02:21:13;137410
2018-02-09 02:21:23;137411
2018-02-09 02:21:33;137412
2018-02-09 02:21:43;137413
2018-02-09 02:21:54;137414
2018-02-09 02:22:04;137415
2018-02-09 02:22:14;137416
2018-02-09 02:22:24;137417
2018-02-09 02:22:34;137418
2018-02-09 02:22:44;137419
2018-02-09 02:22:55;137420
2018-02-09 02:23:05;137421
2018-02-09 02:23:15;137422
2018-02-09 02:23:25;137423
2018-02-09 02:23:35;137424
2018-02-09 02:23:45;137425
2018-02-09 02:23:55;137426
2018-02-09 02:24:05;137427
2018-02-09 02:24:16;137428
2018-02-09 02:24:26;137429
2018-02-09 02:24:36;137430
2018-02-09 02:24:46;137431
2018-02-09 02:24:56;137432
2018-02-09 02:25:06;137433
2018-02-09 02:25:16;137434
2018-02-09 02:25:27;137435
2018-02-09 02:25:37;137436
2018-02-09 02:25:47;137437
2018-02-09 02:25:57;137438
2018-02-09 02:26:07;137439
2018-02-09 02:26:17;137440
2018-02-09 02:26:27;137441
2018-02-09 02:26:38;137442
2018-02-09 02:26:48;137443
2018-02-09 02:26:58;137444
2018-02-09 02:27:08;137445
2018-02-09 02:27:18;137446
2018-02-09 02:27:28;137447
2018-02-09 02:27:38;137448
2018-02-09 02:27:48;137449
2018-02-09 02:27:59;137450
2018-02-09 02:28:09;137451
2018-02-09 02:28:19;137452
2018-02-09 02:28:29;137453
2018-02-09 02:28:39;137454
2018-02-09 02:28:49;137455
2018-02-09 02:28:59;137456
2018-02-09 02:29:10;137457
2018-02-09 02:29:20;137458
2018-02-09 02:29:30;137459
2018-02-09 02:29:40;137460
2018-02-09 02:29:50;137461
2018-02-09 02:30:00;137462
2018-02-09 02:30:10;137463
2018-02-09 02:30:21;137464
2018-02-09 02:30:31;137465
2018-02-09 02:30:41;137466
2018-02-09 02:30:51;137467
2018-02-09 02:31:01;137468
2018-02-09 02:31:11;137469
2018-02-09 02:31:21;137470
2018-02-09 02:31:32;137471
2018-02-09 02:31:42;137472
2018-02-09 02:31:52;137473
2018-02-09 02:32:02;137474
2018-02-09 02:32:12;137475
2018-02-09 02:32:22;137476
2018-02-09 02:32:32;137477
2018-02-09 02:32:43;137478
2018-02-09 02:32:53;137479
2018-02-09 02:33:03;137480
2018-02-09 02:33:13;137481
2018-02-09 02:33:23;137482
2018-02-09 02:33:33;137483
2018-02-09 02:33:43;137484
2018-02-09 02:33:54;137485
2018-02-09 02:34:04;137486
2018-02-09 02:34:14;137487
2018-02-09 02:34:24;137488
2018-02-09 02:34:34;137489
2018-02-09 02:34:44;137490
2018-02-09 02:34:54;137491
2018-02-09 02:35:05;137492
2018-02-09 02:35:15;137493
2018-02-09 02:35:25;137494
2018-02-09 02:35:35;137495
2018-02-09 02:35:45;137496
2018-02-09 02:35:55;137497
2018-02-09 02:36:05;137498
2018-02-09 02:36:16;137499
2018-02-09 02:36:26;137500
2018-02-09 02:36:36;137501
2018-02-09 02:36:46;137502
2018-02-09 02:36:56;137503
2018-02-09 02:37:06;137504
2018-02-09 02:37:16;137505
2018-02-09 02:37:27;137506
2018-02-09 02:37:37;137507
2018-02-09 02:37:47;137508
2018-02-09 02:37:57;137509
2018-02-09 02:38:07;137510
2018-02-09 02:38:17;137511
2018-02-09 02:38:27;137512
2018-02-09 02:38:37;137513
2018-02-09 02:38:48;137514
2018-02-09 02:38:58;137515
2018-02-09 02:39:08;137516
2018-02-09 02:39:18;137517
2018-02-09 02:39:28;137518
2018-02-09 02:39:38;137519
2018-02-09 02:39:48;137520
2018-02-09 02:39:59;137521
2018-02-09 02:40:09;137522
2018-02-09 02:40:19;137523
2018-02-09 02:40:29;137524
2018-02-09 02:40:39;137525
2018-02-09 02:40:49;137526
2018-02-09 02:41:00;137527
2018-02-09 02:41:10;137528
2018-02-09 02:41:20;137529
2018-02-09 02:41:30;137530
2018-02-09 02:41:40;137531
2018-02-09 02:41:50;137532
2018-02-09 02:42:00;137533
2018-02-09 02:42:10;137534
2018-02-09 02:42:21;137535
2018-02-09 02:42:31;137536
2018-02-09 02:42:41;137537
2018-02-09 02:42:51;137538
2018-02-09 02:43:01;137539
2018-02-09 02:43:11;137540
