Date;count
2018-02-11 22:56:29;161631
2018-02-11 22:56:29;161632
2018-02-11 22:56:39;161633
2018-02-11 22:56:49;161634
2018-02-11 22:57:00;161635
2018-02-11 22:57:10;161636
2018-02-11 22:57:20;161637
2018-02-11 22:57:30;161638
2018-02-11 22:57:40;161639
2018-02-11 22:57:50;161640
2018-02-11 22:58:00;161641
2018-02-11 22:58:11;161642
2018-02-11 22:58:21;161643
2018-02-11 22:58:31;161644
2018-02-11 22:58:41;161645
2018-02-11 22:58:51;161646
2018-02-11 22:59:01;161647
2018-02-11 22:59:11;161648
2018-02-11 22:59:22;161649
2018-02-11 22:59:32;161650
2018-02-11 22:59:42;161651
2018-02-11 22:59:52;161652
2018-02-11 23:00:02;161653
2018-02-11 23:00:12;161654
2018-02-11 23:00:22;161655
2018-02-11 23:00:33;161656
2018-02-11 23:00:43;161657
2018-02-11 23:00:53;161658
2018-02-11 23:01:03;161659
2018-02-11 23:01:13;161660
2018-02-11 23:01:23;161661
2018-02-11 23:01:33;161662
2018-02-11 23:01:44;161663
2018-02-11 23:01:54;161664
2018-02-11 23:02:04;161665
2018-02-11 23:02:14;161666
2018-02-11 23:02:24;161667
2018-02-11 23:02:34;161668
2018-02-11 23:02:44;161669
2018-02-11 23:02:55;161670
2018-02-11 23:03:05;161671
2018-02-11 23:03:15;161672
2018-02-11 23:03:25;161673
2018-02-11 23:03:35;161674
2018-02-11 23:03:45;161675
2018-02-11 23:03:55;161676
2018-02-11 23:04:06;161677
2018-02-11 23:04:16;161678
2018-02-11 23:04:26;161679
2018-02-11 23:04:36;161680
2018-02-11 23:04:46;161681
2018-02-11 23:04:56;161682
2018-02-11 23:05:06;161683
2018-02-11 23:05:17;161684
2018-02-11 23:05:27;161685
2018-02-11 23:05:37;161686
2018-02-11 23:05:47;161687
2018-02-11 23:05:57;161688
2018-02-11 23:06:07;161689
2018-02-11 23:06:17;161690
2018-02-11 23:06:28;161691
2018-02-11 23:06:38;161692
2018-02-11 23:06:48;161693
2018-02-11 23:06:58;161694
2018-02-11 23:07:08;161695
2018-02-11 23:07:18;161696
2018-02-11 23:07:28;161697
2018-02-11 23:07:39;161698
2018-02-11 23:07:49;161699
2018-02-11 23:07:59;161700
2018-02-11 23:08:09;161701
2018-02-11 23:08:19;161702
2018-02-11 23:08:29;161703
2018-02-11 23:08:39;161704
2018-02-11 23:08:50;161705
2018-02-11 23:09:00;161706
2018-02-11 23:09:10;161707
2018-02-11 23:09:20;161708
2018-02-11 23:09:30;161709
2018-02-11 23:09:40;161710
2018-02-11 23:09:50;161711
2018-02-11 23:10:01;161712
2018-02-11 23:10:11;161713
2018-02-11 23:10:21;161714
2018-02-11 23:10:31;161715
2018-02-11 23:10:41;161716
2018-02-11 23:10:51;161717
2018-02-11 23:11:01;161718
2018-02-11 23:11:12;161719
2018-02-11 23:11:22;161720
2018-02-11 23:11:32;161721
2018-02-11 23:11:42;161722
2018-02-11 23:11:52;161723
2018-02-11 23:12:02;161724
2018-02-11 23:12:12;161725
2018-02-11 23:12:23;161726
2018-02-11 23:12:33;161727
2018-02-11 23:12:43;161728
2018-02-11 23:12:53;161729
2018-02-11 23:13:03;161730
2018-02-11 23:13:13;161731
2018-02-11 23:13:23;161732
2018-02-11 23:13:33;161733
2018-02-11 23:13:44;161734
2018-02-11 23:13:54;161735
2018-02-11 23:14:04;161736
2018-02-11 23:14:14;161737
2018-02-11 23:14:24;161738
2018-02-11 23:14:34;161739
2018-02-11 23:14:44;161740
2018-02-11 23:14:55;161741
2018-02-11 23:15:05;161742
2018-02-11 23:15:15;161743
2018-02-11 23:15:25;161744
2018-02-11 23:15:35;161745
2018-02-11 23:15:45;161746
2018-02-11 23:15:55;161747
2018-02-11 23:16:06;161748
2018-02-11 23:16:16;161749
2018-02-11 23:16:26;161750
2018-02-11 23:16:36;161751
2018-02-11 23:16:46;161752
2018-02-11 23:16:56;161753
2018-02-11 23:17:06;161754
2018-02-11 23:17:17;161755
2018-02-11 23:17:27;161756
2018-02-11 23:17:37;161757
2018-02-11 23:17:47;161758
2018-02-11 23:17:57;161759
2018-02-11 23:18:07;161760
2018-02-11 23:18:17;161761
2018-02-11 23:18:28;161762
2018-02-11 23:18:38;161763
2018-02-11 23:18:48;161764
2018-02-11 23:18:58;161765
2018-02-11 23:19:08;161766
2018-02-11 23:19:18;161767
2018-02-11 23:19:28;161768
2018-02-11 23:19:39;161769
2018-02-11 23:19:49;161770
2018-02-11 23:19:59;161771
2018-02-11 23:20:09;161772
2018-02-11 23:20:19;161773
2018-02-11 23:20:29;161774
2018-02-11 23:20:39;161775
2018-02-11 23:20:50;161776
2018-02-11 23:21:00;161777
2018-02-11 23:21:10;161778
2018-02-11 23:21:20;161779
2018-02-11 23:21:30;161780
2018-02-11 23:21:40;161781
2018-02-11 23:21:50;161782
2018-02-11 23:22:01;161783
2018-02-11 23:22:11;161784
2018-02-11 23:22:21;161785
2018-02-11 23:22:31;161786
2018-02-11 23:22:41;161787
2018-02-11 23:22:51;161788
2018-02-11 23:23:01;161789
2018-02-11 23:23:12;161790
2018-02-11 23:23:22;161791
2018-02-11 23:23:32;161792
2018-02-11 23:23:42;161793
2018-02-11 23:23:52;161794
2018-02-11 23:24:02;161795
2018-02-11 23:24:12;161796
2018-02-11 23:24:23;161797
2018-02-11 23:24:33;161798
2018-02-11 23:24:43;161799
2018-02-11 23:24:53;161800
2018-02-11 23:25:03;161801
2018-02-11 23:25:13;161802
2018-02-11 23:25:23;161803
2018-02-11 23:25:34;161804
2018-02-11 23:25:44;161805
2018-02-11 23:25:54;161806
2018-02-11 23:26:04;161807
2018-02-11 23:26:14;161808
2018-02-11 23:26:24;161809
2018-02-11 23:26:34;161810
2018-02-11 23:26:45;161811
2018-02-11 23:26:55;161812
2018-02-11 23:27:05;161813
2018-02-11 23:27:15;161814
2018-02-11 23:27:25;161815
2018-02-11 23:27:35;161816
2018-02-11 23:27:45;161817
2018-02-11 23:27:56;161818
2018-02-11 23:28:06;161819
2018-02-11 23:28:16;161820
2018-02-11 23:28:26;161821
2018-02-11 23:28:36;161822
2018-02-11 23:28:46;161823
2018-02-11 23:28:56;161824
2018-02-11 23:29:07;161825
2018-02-11 23:29:17;161826
2018-02-11 23:29:27;161827
2018-02-11 23:29:37;161828
2018-02-11 23:29:47;161829
2018-02-11 23:29:57;161830
2018-02-11 23:30:07;161831
2018-02-11 23:30:18;161832
2018-02-11 23:30:28;161833
2018-02-11 23:30:38;161834
2018-02-11 23:30:48;161835
2018-02-11 23:30:58;161836
2018-02-11 23:31:08;161837
2018-02-11 23:31:19;161838
2018-02-11 23:31:29;161839
2018-02-11 23:31:39;161840
2018-02-11 23:31:49;161841
2018-02-11 23:31:59;161842
2018-02-11 23:32:09;161843
2018-02-11 23:32:19;161844
2018-02-11 23:32:29;161845
2018-02-11 23:32:40;161846
2018-02-11 23:32:50;161847
2018-02-11 23:33:00;161848
2018-02-11 23:33:10;161849
2018-02-11 23:33:20;161850
2018-02-11 23:33:30;161851
2018-02-11 23:33:41;161852
2018-02-11 23:33:51;161853
2018-02-11 23:34:01;161854
2018-02-11 23:34:11;161855
2018-02-11 23:34:21;161856
2018-02-11 23:34:31;161857
2018-02-11 23:34:41;161858
2018-02-11 23:34:51;161859
2018-02-11 23:35:02;161860
2018-02-11 23:35:12;161861
2018-02-11 23:35:22;161862
2018-02-11 23:35:32;161863
2018-02-11 23:35:42;161864
2018-02-11 23:35:52;161865
2018-02-11 23:36:02;161866
2018-02-11 23:36:13;161867
2018-02-11 23:36:23;161868
2018-02-11 23:36:33;161869
2018-02-11 23:36:43;161870
2018-02-11 23:36:53;161871
2018-02-11 23:37:03;161872
2018-02-11 23:37:13;161873
