Date,Head,LShoulderPitch/Temperature/Sensor/Value,LShoulderPitch/ElectricCurrent/Sensor/Value,LShoulderPitch/Position/Actuator/Value,LShoulderPitch/Position/Sensor/Value,LShoulderPitch/Hardness/Actuator/Value,RShoulderPitch/Temperature/Sensor/Value,RShoulderPitch/ElectricCurrent/Sensor/Value,RShoulderPitch/Position/Actuator/Value,RShoulderPitch/Position/Sensor/Value,RShoulderPitch/Hardness/Actuator/Value,LShoulderRoll/Temperature/Sensor/Value,LShoulderRoll/ElectricCurrent/Sensor/Value,LShoulderRoll/Position/Actuator/Value,LShoulderRoll/Position/Sensor/Value,LShoulderRoll/Hardness/Actuator/Value,RShoulderRoll/Temperature/Sensor/Value,RShoulderRoll/ElectricCurrent/Sensor/Value,RShoulderRoll/Position/Actuator/Value,RShoulderRoll/Position/Sensor/Value,RShoulderRoll/Hardness/Actuator/Value
2018-02-13 18:01:16,54,22.0,0.0,-0.60285449028,-0.60285449028,0.0,20.0,0.0,1.86992239952,1.86992239952,0.0,22.0,0.0,0.24850487709,0.24850487709,0.0,18.0,0.0,-0.0087264329195,-0.0076699256897,0.0
2018-02-13 18:01:18,53,22.0,0.480000019073,-0.60285449028,-0.598252534866,0.983609437943,20.0,0.0,1.86992239952,1.86992239952,0.0,22.0,0.0,0.24850487709,0.24850487709,0.0,18.0,0.0,-0.0087264329195,-0.0076699256897,0.0
2018-02-13 18:01:20,53,22.0,0.288000017405,-0.92011475563,-1.0569126606,1.0,20.0,0.0,1.86992239952,1.8729903698,0.976415157318,22.0,0.224000006914,1.07833349705,1.13207793236,1.0,18.0,0.0,-0.0087264329195,-0.0076699256897,0.0
2018-02-13 18:01:22,53,22.0,1.24800002575,0.878067612648,0.777728319168,1.0,20.0,0.0640000030398,-0.480158805847,-0.378893375397,1.0,22.0,0.384000003338,0.519493877888,0.515417575836,1.0,18.0,0.0320000015199,-0.869279444218,-0.837553501129,1.0
2018-02-13 18:01:24,53,22.0,0.6400000453,-0.373737424612,-0.239300966263,1.0,20.0,0.0,-0.079938210547,-0.16566991806,1.0,22.0,0.224000006914,0.924225091934,0.90504860878,1.0,18.0,0.224000006914,-0.804751336575,-0.831417560577,1.0
2018-02-13 18:01:26,53,22.0,0.160000011325,1.39147102833,1.36677694321,1.0,20.0,0.160000011325,1.68987691402,1.61067986488,1.0,22.0,0.224000006914,0.00894848164171,0.00460195541382,1.0,18.0,0.0960000008345,-0.263746082783,-0.274582624435,1.0
2018-02-13 18:01:28,52,22.0,0.224000006914,1.89400005341,1.89139831066,1.0,20.0,0.0640000030398,-1.46148562431,-1.55392253399,1.0,22.0,0.160000011325,0.00872664619237,0.00920391082764,1.0,18.0,0.6400000453,-1.20558702946,-1.24252438545,1.0
2018-02-13 18:01:30,52,22.0,0.352000027895,1.89400005341,1.8929322958,1.0,20.0,0.0,1.33294594288,1.32382559776,1.0,22.0,0.0,0.00872664619237,0.0076699256897,1.0,18.0,0.160000011325,-0.192170575261,-0.187145709991,1.0
2018-02-13 18:01:32,52,22.0,0.992000043392,-0.355755746365,-0.216291189194,1.0,20.0,0.544000029564,-0.355755746365,-0.24850487709,1.0,22.0,0.192000001669,0.827305912971,0.805340051651,1.0,18.0,0.256000012159,-0.827305912971,-0.788466215134,1.0
2018-02-13 18:01:34,52,22.0,0.544000029564,-0.149172857404,-0.268446683884,1.0,20.0,0.0960000008345,-0.149172857404,-0.242368936539,1.0,22.0,0.512000024319,0.839392125607,0.875903129578,1.0,18.0,0.32000002265,-0.839392125607,-0.871300935745,1.0
2018-02-13 18:01:36,52,22.0,0.896000027657,1.63340675831,1.51557302475,1.0,20.0,0.0,1.63340675831,1.54011654854,1.0,22.0,0.416000008583,0.281381309032,0.286854505539,1.0,18.0,0.0960000008345,-0.281381309032,-0.289922475815,1.0
2018-02-13 18:01:38,53,22.0,0.192000001669,-1.54620850086,-1.64442753792,1.0,20.0,0.0,-1.54620850086,-1.63368964195,1.0,22.0,0.256000012159,1.24112296104,1.28854393959,1.0,18.0,0.480000019073,-1.24112296104,-1.27473807335,1.0
2018-02-13 18:01:40,53,22.0,0.0,1.31763195992,1.31922352314,1.0,20.0,0.0960000008345,1.31763195992,1.31922364235,1.0,22.0,0.12800000608,0.197177648544,0.207087516785,1.0,18.0,0.0,-0.197177648544,-0.187145709991,1.0
2018-02-13 18:01:42,53,22.0,0.0320000015199,-0.224502518773,-0.0920388698578,1.0,20.0,0.224000006914,-0.151080191135,-0.0414175987244,1.0,22.0,0.160000011325,0.779549121857,0.743980646133,1.0,18.0,0.192000001669,-0.752834320068,-0.710233211517,1.0
2018-02-13 18:01:44,53,22.0,0.864000022411,-0.314521580935,-0.434116601944,1.0,20.0,0.0320000015199,-0.387862712145,-0.489339828491,1.0,22.0,0.256000012159,0.891436338425,0.929592370987,1.0,18.0,0.0640000030398,-0.914520680904,-0.946466207504,1.0
2018-02-13 18:01:46,53,22.0,0.480000019073,1.49705672264,1.36831092834,1.0,20.0,0.12800000608,1.43121707439,1.34530138969,1.0,22.0,0.0640000030398,0.323962390423,0.334407806396,1.0,18.0,0.0320000015199,-0.344523638487,-0.355883598328,1.0
2018-02-13 18:01:48,52,22.0,0.192000001669,-1.639133811,-1.73033022881,1.0,20.0,0.12800000608,-1.67913365364,-1.7579420805,1.0,22.0,0.480000019073,1.28009939194,1.32689344883,1.0,18.0,0.0640000030398,-1.29687690735,-1.32689356804,1.0
2018-02-13 18:01:50,52,22.0,0.0960000008345,1.30900001526,1.32842743397,1.0,20.0,0.192000001669,1.31357514858,1.33609747887,1.0,22.0,0.160000011325,0.20000000298,0.18100976944,1.0,18.0,0.32000002265,-0.186480104923,-0.159533977509,1.0
2018-02-13 18:01:52,52,22.0,0.12800000608,0.0405035614967,0.170271873474,1.0,20.0,0.12800000608,0.0405035614967,0.156466007233,1.0,22.0,0.0640000030398,0.683126032352,0.64120388031,1.0,18.0,0.0640000030398,-0.683126032352,-0.636602163315,1.0
2018-02-13 18:01:54,52,22.0,1.18400001526,-0.572854220867,-0.687223434448,1.0,20.0,0.0,-0.572854220867,-0.668815612793,1.0,22.0,0.544000029564,0.972747564316,1.01242733002,1.0,18.0,0.224000006914,-0.972747564316,-1.00629162788,1.0
2018-02-13 18:01:56,52,22.0,0.480000019073,1.26089680195,1.12747597694,1.0,20.0,0.0320000015199,1.26089680195,1.16429162025,1.0,22.0,0.160000011325,0.397713273764,0.415708780289,1.0,18.0,0.0640000030398,-0.397713273764,-0.412640810013,1.0
2018-02-13 18:01:59,52,22.0,0.416000008583,-1.76518797874,-1.84077715874,1.0,20.0,0.224000006914,-1.76518797874,-1.83464109898,1.0,22.0,0.512000024319,1.33297133446,1.37751483917,1.0,18.0,0.512000024319,-1.33297133446,-1.36064076424,1.0
2018-02-13 18:02:01,52,22.0,0.448000013828,1.33999764919,1.37751483917,1.0,20.0,0.224000006914,1.33999764919,1.3713786602,1.0,22.0,0.192000001669,0.128565981984,0.0536892414093,1.0,19.0,0.0320000015199,-0.128565981984,-0.0920388698578,1.0
2018-02-13 18:02:03,52,22.0,0.0640000030398,0.260938733816,0.391165018082,1.0,20.0,0.0960000008345,0.260938733816,0.375825405121,1.0,22.0,0.160000011325,0.602920174599,0.553766965866,1.0,19.0,0.192000001669,-0.602920174599,-0.555300951004,1.0
2018-02-13 18:02:05,52,22.0,0.352000027895,-0.781383097172,-0.875902891159,1.0,20.0,0.0960000008345,-0.781383097172,-0.863631248474,1.0,22.0,0.352000027895,1.03838288784,1.07532048225,1.0,19.0,0.160000011325,-1.03838288784,-1.06611657143,1.0
2018-02-13 18:02:07,52,23.0,1.34400010109,0.994074583054,0.869767189026,1.0,21.0,0.0320000015199,0.994074583054,0.903514623642,1.0,22.0,0.608000040054,0.481039851904,0.495475769043,1.0,19.0,0.416000008583,-0.481039851904,-0.495475769043,1.0
2018-02-13 18:02:09,52,23.0,0.160000011325,-1.84330821037,-1.90060210228,1.0,21.0,0.192000001669,-1.84330821037,-1.89600026608,1.0,22.0,0.416000008583,1.36573791504,1.40512645245,1.0,19.0,0.288000017405,-1.36573791504,-1.38825249672,1.0
2018-02-13 18:02:11,52,23.0,0.0,1.38167905807,1.38518464565,1.0,21.0,0.12800000608,1.38167905807,1.39899039268,1.0,22.0,0.160000011325,0.0325112901628,-0.0199418067932,1.0,19.0,0.224000006914,-0.0325112901628,-0.0122718811035,1.0
2018-02-13 18:02:13,52,23.0,0.416000008583,0.377432465553,0.503145694733,1.0,21.0,0.544000029564,0.449574768543,0.572174787521,1.0,22.0,0.0640000030398,0.560533583164,0.513883590698,1.0,19.0,0.256000012159,-0.534284412861,-0.481669902802,1.0
2018-02-13 18:02:15,52,23.0,1.44000005722,-0.87271887064,-0.967941999435,1.0,21.0,0.224000006914,-0.927249848843,-1.01242733002,1.0,22.0,0.480000019073,1.06713116169,1.1013982296,1.0,19.0,0.192000001669,-1.08429503441,-1.10753417015,1.0
2018-02-13 18:02:17,52,23.0,0.352000027895,0.926975488663,0.803806066513,1.0,21.0,0.12800000608,0.858199834824,0.770058393478,1.0,22.0,0.0,0.501994431019,0.516951560974,1.0,19.0,0.160000011325,-0.523472487926,-0.535359382629,1.0
2018-02-13 18:02:19,52,23.0,0.352000027895,-1.86842226982,-1.90060210228,1.0,21.0,0.12800000608,-1.88027787209,-1.89906823635,1.0,22.0,0.608000040054,1.3762717247,1.41279637814,1.0,19.0,0.512000024319,-1.38124442101,-1.39745640755,1.0
2018-02-13 18:02:21,52,23.0,0.12800000608,1.38705384731,1.38365066051,1.0,21.0,0.12800000608,1.39090263844,1.39285445213,1.0,22.0,0.576000034809,0.0201250314713,-0.0230097770691,1.0,19.0,0.32000002265,-0.0112555008382,0.00153398513794,1.0
2018-02-13 18:02:23,52,23.0,1.79200005531,0.517590284348,0.645805835724,1.0,21.0,0.352000027895,0.588452100754,0.708699226379,1.0,22.0,0.70400005579,0.509536802769,0.464796304703,1.0,19.0,0.416000008583,-0.483753561974,-0.43718457222,1.0
2018-02-13 18:02:25,52,23.0,0.160000011325,-0.974581301212,-1.06765055656,1.0,21.0,0.192000001669,-1.0185803175,-1.09679627419,1.0,22.0,0.32000002265,1.09919273853,1.13054394722,1.0,19.0,0.192000001669,-1.11304152012,-1.13207793236,1.0
2018-02-13 18:02:27,52,23.0,0.288000017405,0.794777274132,0.684155464172,1.0,21.0,0.0640000030398,0.731240332127,0.656543731689,1.0,22.0,0.0,0.543278872967,0.553766965866,1.0,19.0,0.0320000015199,-0.563121020794,-0.572174787521,1.0
2018-02-13 18:02:29,52,23.0,0.0,-1.88811004162,-1.90060210228,1.0,21.0,0.12800000608,-1.89258980751,-1.89600026608,1.0,22.0,0.0,1.3845294714,1.41279637814,1.0,19.0,0.0,-1.38640844822,-1.39899039268,1.0
2018-02-13 18:02:31,52,23.0,0.0,1.3864877224,1.35143709183,1.0,21.0,0.0320000015199,1.37866330147,1.35143733025,1.0,22.0,0.192000001669,0.0214295554906,0.0414175987244,1.0,19.0,0.32000002265,-0.039460837841,-0.0782330036163,1.0
2018-02-13 18:02:33,52,23.0,2.46400022507,0.696354806423,0.820679664612,1.0,21.0,0.0960000008345,0.764934241772,0.877436876297,1.0,22.0,0.992000043392,0.44449287653,0.39269900322,1.0,19.0,0.0320000015199,-0.41954010725,-0.371223449707,1.0
2018-02-13 18:02:35,52,23.0,0.0960000008345,-1.03019344807,-1.10753417015,1.0,21.0,0.256000012159,-1.06541442871,-1.12900996208,1.0,22.0,0.288000017405,1.11669683456,1.14128184319,1.0,19.0,0.352000027895,-1.12778282166,-1.1458837986,1.0
2018-02-13 18:02:37,52,23.0,0.576000034809,0.676302373409,0.576776742935,1.0,21.0,0.0320000015199,0.620642066002,0.555300951004,1.0,22.0,0.224000006914,0.580277681351,0.593650579453,1.0,19.0,0.0,-0.597659945488,-0.621262311935,1.0
2018-02-13 18:02:39,52,23.0,0.0960000008345,-1.89400005341,-1.89600014687,1.0,21.0,0.0320000015199,-1.89141893387,-1.88986432552,1.0,22.0,0.0640000030398,1.38665795326,1.41433036327,1.0,19.0,0.0,-1.38699996471,-1.39745640755,1.0
2018-02-13 18:02:41,52,23.0,0.32000002265,1.37423062325,1.33149540424,1.0,21.0,0.0,1.36163234711,1.33302950859,1.0,22.0,0.0320000015199,0.0496760681272,0.087436914444,1.0,19.0,0.928000032902,-0.0787087082863,-0.130388259888,1.0
2018-02-13 18:02:43,52,23.0,0.736000061035,0.789053916931,0.911184549332,1.0,21.0,0.0320000015199,0.856209814548,0.967941999435,1.0,22.0,0.192000001669,0.410764098167,0.357417583466,1.0,19.0,0.192000001669,-0.386329263449,-0.334407806396,1.0
2018-02-13 18:02:45,52,23.0,0.480000019073,-1.10786819458,-1.13207793236,1.0,21.0,0.0,-1.12409186363,-1.13514590263,1.0,22.0,0.512000024319,1.14114534855,1.16122353077,1.0,19.0,0.192000001669,-1.14625191689,-1.15662169456,1.0
2018-02-13 18:02:47,52,23.0,0.224000006914,0.542522490025,0.466330289841,1.0,21.0,0.160000011325,0.500076651573,0.452524423599,1.0,22.0,0.0640000030398,0.622056126595,0.630466222763,1.0,19.0,0.0,-0.635311603546,-0.648873806,1.0
2018-02-13 18:02:49,52,24.0,0.0640000030398,-1.88740289211,-1.87605834007,1.0,21.0,0.160000011325,-1.879814744,-1.86378669739,1.0,22.0,0.0320000015199,1.38493299484,1.40972840786,1.0,19.0,0.0,-1.38255536556,-1.391320467,1.0
