Date,Head,LShoulderPitch/Temperature/Sensor/Value,LShoulderPitch/ElectricCurrent/Sensor/Value,LShoulderPitch/Position/Actuator/Value,LShoulderPitch/Position/Sensor/Value,LShoulderPitch/Hardness/Actuator/Value,RShoulderPitch/Temperature/Sensor/Value,RShoulderPitch/ElectricCurrent/Sensor/Value,RShoulderPitch/Position/Actuator/Value,RShoulderPitch/Position/Sensor/Value,RShoulderPitch/Hardness/Actuator/Value,LShoulderRoll/Temperature/Sensor/Value,LShoulderRoll/ElectricCurrent/Sensor/Value,LShoulderRoll/Position/Actuator/Value,LShoulderRoll/Position/Sensor/Value,LShoulderRoll/Hardness/Actuator/Value,RShoulderRoll/Temperature/Sensor/Value,RShoulderRoll/ElectricCurrent/Sensor/Value,RShoulderRoll/Position/Actuator/Value,RShoulderRoll/Position/Sensor/Value,RShoulderRoll/Hardness/Actuator/Value
2018-02-20 03:28:36,64,52.0,0.192000001669,1.53829753399,1.6152818203,1.0,51.0,0.0320000015199,1.53829753399,1.61988377571,1.0,43.0,0.0,0.138149917126,0.0935728549957,1.0,42.0,0.0320000015199,-0.138149917126,-0.115048646927,1.0
2018-02-20 03:28:38,64,52.0,0.224000006914,-0.649173259735,-0.518485546112,1.0,51.0,0.352000027895,-0.649173259735,-0.546097278595,1.0,43.0,0.0,0.993589818478,0.96487402916,1.0,42.0,0.0320000015199,-0.993589818478,-0.963340044022,1.0
2018-02-20 03:28:40,64,52.0,1.05599999428,0.569873094559,0.687223434448,1.0,51.0,0.192000001669,0.569873094559,0.673417568207,1.0,43.0,0.224000006914,0.614309489727,0.55836892128,1.0,42.0,0.0960000008345,-0.614309489727,-0.573708772659,1.0
2018-02-20 03:28:42,64,52.0,1.31200003624,-1.58982121944,-1.51557326317,1.0,51.0,0.160000011325,-1.58982121944,-1.53398084641,1.0,43.0,0.416000008583,1.29168343544,1.3054176569,1.0,42.0,0.12800000608,-1.29168343544,-1.29621386528,1.0
2018-02-20 03:28:44,64,52.0,0.0960000008345,1.38968658447,1.38058269024,1.0,51.0,0.0640000030398,1.38968658447,1.40205836296,1.0,43.0,0.576000034809,0.0140577452257,-0.0230097770691,1.0,42.0,0.0320000015199,-0.0140577452257,0.00460195541382,1.0
2018-02-20 03:28:46,64,52.0,0.512000024319,1.53063583374,1.61374783516,1.0,51.0,0.160000011325,1.57494902611,1.64749550819,1.0,43.0,0.12800000608,0.140937626362,0.0935728549957,1.0,42.0,0.12800000608,-0.12481418252,-0.104310750961,1.0
2018-02-20 03:28:48,64,52.0,0.608000040054,-0.617467820644,-0.495475769043,1.0,51.0,0.416000008583,-0.552830457687,-0.464796304703,1.0,43.0,0.352000027895,0.983403325081,0.95720410347,1.0,42.0,0.0320000015199,-0.962636232376,-0.934194326401,1.0
2018-02-20 03:28:50,64,52.0,0.12800000608,0.602802872658,0.72403883934,1.0,51.0,0.384000003338,0.671426177025,0.782330274582,1.0,43.0,0.224000006914,0.604170501232,0.546097278595,1.0,42.0,0.480000019073,-0.583041489124,-0.538427352905,1.0
2018-02-20 03:28:52,64,52.0,1.15200006962,-1.56459033489,-1.48949551582,1.0,51.0,0.0960000008345,-1.51965916157,-1.45881581306,1.0,43.0,0.160000011325,1.28377711773,1.29928171635,1.0,42.0,0.0320000015199,-1.26969754696,-1.27320408821,1.0
2018-02-20 03:28:54,64,52.0,0.224000006914,1.39077723026,1.37751483917,1.0,51.0,0.0960000008345,1.39090585709,1.38058257103,1.0,43.0,0.416000008583,0.0115445125848,-0.00306797027588,1.0,42.0,0.480000019073,-0.0112478761002,-0.0199418067932,1.0
