Date,Head,LShoulderPitch/Temperature/Sensor/Value,LShoulderPitch/ElectricCurrent/Sensor/Value,LShoulderPitch/Position/Actuator/Value,LShoulderPitch/Position/Sensor/Value,LShoulderPitch/Hardness/Actuator/Value,RShoulderPitch/Temperature/Sensor/Value,RShoulderPitch/ElectricCurrent/Sensor/Value,RShoulderPitch/Position/Actuator/Value,RShoulderPitch/Position/Sensor/Value,RShoulderPitch/Hardness/Actuator/Value,LShoulderRoll/Temperature/Sensor/Value,LShoulderRoll/ElectricCurrent/Sensor/Value,LShoulderRoll/Position/Actuator/Value,LShoulderRoll/Position/Sensor/Value,LShoulderRoll/Hardness/Actuator/Value,RShoulderRoll/Temperature/Sensor/Value,RShoulderRoll/ElectricCurrent/Sensor/Value,RShoulderRoll/Position/Actuator/Value,RShoulderRoll/Position/Sensor/Value,RShoulderRoll/Hardness/Actuator/Value
2018-02-19 21:51:48,65,53.0,0.32000002265,0.832459807396,0.946466207504,1.0,51.0,0.160000011325,0.832459807396,0.940330266953,1.0,43.0,0.0960000008345,0.532642126083,0.492407798767,1.0,43.0,0.192000001669,-0.532642126083,-0.498543739319,1.0
2018-02-19 21:51:50,65,53.0,0.608000040054,0.874203205109,0.779262304306,1.0,51.0,0.0320000015199,0.874203205109,0.817611694336,1.0,43.0,0.256000012159,0.225910261273,0.236232995987,1.0,43.0,0.448000013828,-0.225910261273,-0.251572847366,1.0
2018-02-19 21:51:52,65,53.0,0.288000017405,1.89400005341,1.88986432552,1.0,51.0,0.352000027895,1.89400005341,1.87605834007,1.0,43.0,0.192000001669,0.00872664619237,0.0076699256897,1.0,43.0,0.160000011325,-0.00872664619237,-0.0107378959656,1.0
2018-02-19 21:51:54,64,53.0,0.0,-1.88224816322,-1.897534132,1.0,51.0,0.256000012159,-1.89117097855,-1.89139831066,1.0,43.0,0.288000017405,1.38327527046,1.41279637814,1.0,43.0,0.0320000015199,-1.38610327244,-1.39285445213,1.0
2018-02-19 21:51:56,64,53.0,0.32000002265,-0.276542365551,-0.335941791534,1.0,51.0,0.256000012159,-0.31318756938,-0.357417583466,1.0,43.0,0.352000027895,0.875340938568,0.901980638504,1.0,43.0,0.0320000015199,-0.886634886265,-0.911184549332,1.0
2018-02-19 21:51:58,64,53.0,0.416000008583,0.905511617661,1.01856327057,1.0,51.0,0.160000011325,0.970488250256,1.07225251198,1.0,43.0,0.192000001669,0.509750723839,0.470932006836,1.0,43.0,0.0640000030398,-0.489389777184,-0.458660364151,1.0
2018-02-19 21:52:00,64,53.0,0.352000027895,0.78090596199,0.68568944931,1.0,51.0,0.0320000015199,0.721278131008,0.658077716827,1.0,43.0,0.192000001669,0.265042543411,0.276116609573,1.0,43.0,0.0320000015199,-0.290052771568,-0.315999984741,1.0
2018-02-19 21:52:02,64,53.0,0.288000017405,1.89400005341,1.88986432552,1.0,51.0,0.192000001669,1.89400005341,1.87759232521,1.0,43.0,0.160000011325,0.00872664619237,0.0076699256897,1.0,43.0,0.192000001669,-0.00872664619237,-0.0122718811035,1.0
2018-02-19 21:52:04,64,53.0,0.0640000030398,-1.89305007458,-1.88679623604,1.0,51.0,0.0640000030398,-1.89305007458,-1.88833045959,1.0,43.0,0.12800000608,1.38665425777,1.411262393,1.0,43.0,0.0,-1.38665425777,-1.38978648186,1.0
2018-02-19 21:52:06,64,53.0,0.0320000015199,-0.323312044144,-0.365087509155,1.0,51.0,0.0640000030398,-0.323312044144,-0.366621494293,1.0,43.0,0.288000017405,0.889755189419,0.915786504745,1.0,43.0,0.352000027895,-0.889755189419,-0.915786504745,1.0
