Date,Head,LShoulderPitch/Temperature/Sensor/Value,LShoulderPitch/ElectricCurrent/Sensor/Value,LShoulderPitch/Position/Actuator/Value,LShoulderPitch/Position/Sensor/Value,LShoulderPitch/Hardness/Actuator/Value,RShoulderPitch/Temperature/Sensor/Value,RShoulderPitch/ElectricCurrent/Sensor/Value,RShoulderPitch/Position/Actuator/Value,RShoulderPitch/Position/Sensor/Value,RShoulderPitch/Hardness/Actuator/Value,LShoulderRoll/Temperature/Sensor/Value,LShoulderRoll/ElectricCurrent/Sensor/Value,LShoulderRoll/Position/Actuator/Value,LShoulderRoll/Position/Sensor/Value,LShoulderRoll/Hardness/Actuator/Value,RShoulderRoll/Temperature/Sensor/Value,RShoulderRoll/ElectricCurrent/Sensor/Value,RShoulderRoll/Position/Actuator/Value,RShoulderRoll/Position/Sensor/Value,RShoulderRoll/Hardness/Actuator/Value
2018-02-20 13:50:11,67,23.0,0.0,1.89139831066,1.89139831066,0.0,23.0,0.0,1.88833022118,1.88833022118,0.0,21.0,0.0,0.0087264329195,0.0076699256897,0.0,21.0,0.0,-0.0107378959656,-0.0107378959656,0.0
2018-02-20 13:50:13,65,23.0,0.192000001669,1.89139831066,1.88833045959,0.995563805103,23.0,0.0,1.88833022118,1.88833022118,0.0,21.0,0.0,0.0087264329195,0.0076699256897,0.0,21.0,0.0,-0.0107378959656,-0.0107378959656,0.0
2018-02-20 13:50:15,65,23.0,0.512000024319,-0.620945394039,-0.484737873077,1.0,23.0,0.224000006914,1.88833022118,1.88372826576,0.98870074749,21.0,0.0640000030398,0.923477530479,0.926524400711,1.0,21.0,0.0,-0.0107378959656,-0.0107378959656,0.0
2018-02-20 13:50:17,65,23.0,0.576000034809,0.10003143549,-0.00306797027588,1.0,23.0,0.12800000608,-0.576376795769,-0.473999977112,1.0,21.0,0.416000008583,0.760954022408,0.788466215134,1.0,21.0,0.864000022411,-0.907561302185,-0.888174772263,1.0
2018-02-20 13:50:19,65,23.0,0.12800000608,1.78972244263,1.7011847496,1.0,23.0,0.160000011325,0.0200662650168,-0.0552232265472,1.0,21.0,0.12800000608,0.232565104961,0.234699010849,1.0,21.0,0.0960000008345,-0.786123454571,-0.811475753784,1.0
2018-02-20 13:50:21,65,23.0,1.24800002575,-1.37058699131,-1.47722363472,1.0,23.0,0.0960000008345,1.7382080555,1.65516543388,1.0,21.0,0.896000027657,1.16746068001,1.21951472759,1.0,21.0,0.0640000030398,-0.248652651906,-0.25617480278,1.0
2018-02-20 13:50:23,64,23.0,0.384000003338,1.35768043995,1.32229149342,1.0,23.0,0.12800000608,-1.40878641605,-1.50636923313,1.0,21.0,0.160000011325,0.184083297849,0.171805858612,1.0,21.0,0.0,-1.18348288536,-1.21951460838,1.0
2018-02-20 13:50:25,64,23.0,0.256000012159,1.89400005341,1.89139831066,1.0,23.0,0.0960000008345,1.33876216412,1.3253595829,1.0,21.0,0.0,0.00872664619237,0.00613594055176,1.0,21.0,0.0640000030398,-0.190268859267,-0.177941799164,1.0
2018-02-20 13:50:28,64,23.0,1.2800000906,-0.231713145971,-0.0905048847198,1.0,23.0,0.512000024319,-0.158358946443,-0.0506212711334,1.0,21.0,0.800000011921,0.78217279911,0.751650571823,1.0,21.0,0.288000017405,-0.755482673645,-0.716369152069,1.0
2018-02-20 13:50:30,64,23.0,0.768000006676,-0.26715606451,-0.383495092392,1.0,23.0,0.0640000030398,-0.340228438377,-0.43718457222,1.0,21.0,0.448000013828,0.876527786255,0.914252519608,1.0,21.0,0.0640000030398,-0.899527609348,-0.932660341263,1.0
