#Time,Head/Temperature/Sensor/,LShoulderPitch/Temperature/Sensor/,LShoulderPitch/ElectricCurrent/Sensor/,LShoulderPitch/Position/Actuator/,LShoulderPitch/Position/Sensor/,LShoulderPitch/Hardness/Actuator/,RShoulderPitch/Temperature/Sensor/,RShoulderPitch/ElectricCurrent/Sensor/,RShoulderPitch/Position/Actuator/,RShoulderPitch/Position/Sensor/,RShoulderPitch/Hardness/Actuator/,LShoulderRoll/Temperature/Sensor/,LShoulderRoll/ElectricCurrent/Sensor/,LShoulderRoll/Position/Actuator/,LShoulderRoll/Position/Sensor/,LShoulderRoll/Hardness/Actuator/,RShoulderRoll/Temperature/Sensor/,RShoulderRoll/ElectricCurrent/Sensor/,RShoulderRoll/Position/Actuator/,RShoulderRoll/Position/Sensor/,RShoulderRoll/Hardness/Actuator/
8,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.288,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
19,8.82818e-44,53,0.448,1.894,1.88833,1,50,0.288,1.894,1.87606,1,44,0.16,0.00872665,0.00920391,1,42,0.16,-0.00872665,-0.0107379,1
32,8.82818e-44,53,0.448,1.894,1.88986,1,50,0.256,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
43,8.82818e-44,53,0.448,1.894,1.88833,1,50,0.224,1.894,1.87759,1,44,0.128,0.00872665,0.00920391,1,42,0.16,-0.00872665,-0.0107379,1
56,8.82818e-44,53,0.448,1.894,1.88986,1,50,0.256,1.894,1.87759,1,44,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
68,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.288,1.894,1.87759,1,44,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
80,8.82818e-44,53,0.48,1.894,1.88833,1,50,0.256,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
92,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.256,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
104,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.288,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
116,8.82818e-44,53,0.448,1.894,1.88986,1,50,0.32,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
127,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.352,1.894,1.87759,1,44,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
141,8.82818e-44,53,0.48,1.894,1.88833,1,50,0.32,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
151,8.82818e-44,53,0.48,1.894,1.88833,1,50,0.288,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
165,8.82818e-44,53,0.48,1.894,1.88833,1,50,0.32,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
176,8.82818e-44,53,0.48,1.894,1.88833,1,50,0.256,1.894,1.87759,1,44,0.16,0.00872665,0.00920391,1,42,0.192,-0.00872665,-0.0107379,1
189,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.288,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
200,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.352,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
213,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.32,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
224,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.256,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
237,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.288,1.894,1.88066,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
248,8.82818e-44,53,0.48,1.894,1.88833,1,50,0.224,1.894,1.88066,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
261,8.82818e-44,53,0.48,1.894,1.88833,1,50,0.256,1.894,1.88066,1,44,0.16,0.00872665,0.00766993,1,42,0.224,-0.00872665,-0.0107379,1
273,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.256,1.894,1.88219,1,44,0.128,0.00872665,0.00920391,1,42,0.192,-0.00872665,-0.0107379,1
285,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.256,1.894,1.88219,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
297,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.256,1.894,1.88219,1,44,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
309,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.224,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
321,8.82818e-44,53,0.512,1.894,1.88986,1,50,0.224,1.894,1.88066,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
333,8.82818e-44,53,0.48,1.894,1.88833,1,50,0.256,1.894,1.88066,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
345,8.82818e-44,53,0.512,1.894,1.88986,1,50,0.256,1.894,1.88066,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
357,8.82818e-44,53,0.512,1.894,1.88986,1,50,0.288,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
370,8.82818e-44,53,0.512,1.894,1.88986,1,50,0.256,1.894,1.88219,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
381,8.82818e-44,53,0.512,1.894,1.88833,1,50,0.288,1.894,1.88219,1,44,0.128,0.00872665,0.00920391,1,42,0.192,-0.00872665,-0.0107379,1
394,8.82818e-44,53,0.512,1.894,1.88833,1,50,0.288,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
405,8.82818e-44,53,0.48,1.894,1.88986,1,50,0.32,1.894,1.88066,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
417,8.82818e-44,53,0.512,1.894,1.88833,1,50,0.32,1.894,1.88219,1,44,0.128,0.00872665,0.00920391,1,42,0.192,-0.00872665,-0.0107379,1
430,8.82818e-44,53,0.48,1.894,1.88833,1,50,0.288,1.894,1.88219,1,44,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
441,8.82818e-44,53,0.512,1.89337,1.88986,1,50,0.32,1.894,1.88219,1,44,0.128,0.0089571,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
454,8.82818e-44,53,0.48,1.89273,1.88986,1,50,0.32,1.894,1.88219,1,44,0.128,0.00918755,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
