#Time,Head/Temperature/Sensor/,LShoulderPitch/Temperature/Sensor/,LShoulderPitch/ElectricCurrent/Sensor/,LShoulderPitch/Position/Actuator/,LShoulderPitch/Position/Sensor/,LShoulderPitch/Hardness/Actuator/,RShoulderPitch/Temperature/Sensor/,RShoulderPitch/ElectricCurrent/Sensor/,RShoulderPitch/Position/Actuator/,RShoulderPitch/Position/Sensor/,RShoulderPitch/Hardness/Actuator/,LShoulderRoll/Temperature/Sensor/,LShoulderRoll/ElectricCurrent/Sensor/,LShoulderRoll/Position/Actuator/,LShoulderRoll/Position/Sensor/,LShoulderRoll/Hardness/Actuator/,RShoulderRoll/Temperature/Sensor/,RShoulderRoll/ElectricCurrent/Sensor/,RShoulderRoll/Position/Actuator/,RShoulderRoll/Position/Sensor/,RShoulderRoll/Hardness/Actuator/
12,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.384,1.894,1.87913,1,42,0.16,0.00872665,0.00766993,1,41,0.192,-0.00872665,-0.0107379,1
23,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.32,1.894,1.87913,1,42,0.16,0.00872665,0.00920391,1,41,0.192,-0.00872665,-0.0107379,1
35,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.32,1.894,1.88066,1,42,0.16,0.00872665,0.00766993,1,41,0.224,-0.00872665,-0.0107379,1
47,8.82818e-44,52,0.288,1.894,1.88986,1,50,0.256,1.894,1.88066,1,42,0.16,0.00872665,0.00766993,1,41,0.224,-0.00872665,-0.0107379,1
59,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.256,1.894,1.88219,1,42,0.16,0.00872665,0.00766993,1,41,0.224,-0.00872665,-0.0107379,1
71,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.256,1.894,1.88219,1,42,0.16,0.00872665,0.00920391,1,41,0.192,-0.00872665,-0.0107379,1
84,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.288,1.894,1.88219,1,42,0.16,0.00872665,0.00920391,1,41,0.192,-0.00872665,-0.0107379,1
95,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.32,1.894,1.88219,1,42,0.16,0.00872665,0.00766993,1,41,0.192,-0.00872665,-0.0107379,1
108,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.32,1.894,1.88219,1,42,0.128,0.00872665,0.00766993,1,41,0.192,-0.00872665,-0.0107379,1
120,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.32,1.894,1.88219,1,42,0.16,0.00872665,0.00766993,1,41,0.192,-0.00872665,-0.0107379,1
131,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.32,1.894,1.88219,1,42,0.16,0.00872665,0.00766993,1,41,0.224,-0.00872665,-0.0107379,1
144,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.32,1.894,1.88219,1,42,0.16,0.00872665,0.00766993,1,41,0.192,-0.00872665,-0.00920391,1
155,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.32,1.894,1.88219,1,42,0.16,0.00872665,0.00766993,1,41,0.224,-0.00872665,-0.0107379,1
168,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.32,1.894,1.88219,1,42,0.16,0.00872665,0.00766993,1,41,0.224,-0.00872665,-0.0107379,1
179,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.32,1.894,1.88219,1,42,0.16,0.00872665,0.00920391,1,41,0.192,-0.00872665,-0.0107379,1
192,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.32,1.894,1.88219,1,42,0.16,0.00872665,0.00766993,1,41,0.192,-0.00872665,-0.0107379,1
204,8.82818e-44,52,0.384,1.894,1.88986,1,50,0.32,1.894,1.88219,1,42,0.128,0.00872665,0.00920391,1,41,0.192,-0.00872665,-0.0107379,1
216,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.352,1.894,1.88219,1,42,0.128,0.00872665,0.00766993,1,41,0.224,-0.00872665,-0.0107379,1
228,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.32,1.894,1.88219,1,42,0.16,0.00872665,0.00766993,1,41,0.224,-0.00872665,-0.0107379,1
240,8.82818e-44,52,0.384,1.894,1.88986,1,50,0.352,1.894,1.88219,1,42,0.16,0.00872665,0.00766993,1,41,0.192,-0.00872665,-0.0107379,1
252,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.288,1.894,1.88219,1,42,0.16,0.00872665,0.00766993,1,41,0.224,-0.00872665,-0.0107379,1
264,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.32,1.894,1.88219,1,42,0.128,0.00872665,0.00766993,1,41,0.192,-0.00872665,-0.0107379,1
276,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.288,1.894,1.88373,1,42,0.128,0.00872665,0.00766993,1,41,0.224,-0.00872665,-0.0107379,1
288,8.82818e-44,52,0.384,1.89324,1.88986,1,50,0.256,1.894,1.88373,1,42,0.16,0.00900319,0.00920391,1,41,0.224,-0.00872665,-0.0107379,1
300,8.82818e-44,52,0.384,1.8911,1.88986,1,50,0.288,1.8934,1.88373,1,42,0.128,0.00978152,0.00766993,1,41,0.192,-0.00894497,-0.00920391,1
312,8.82818e-44,52,0.224,1.88896,1.88986,1,50,0.256,1.8928,1.88373,1,42,0,0.0105598,0.00766993,1,41,0.192,-0.00916329,-0.0107379,1
324,8.82818e-44,52,0,1.88481,1.88986,1,50,0.256,1.89056,1.88373,1,42,0,0.0120705,0.00766993,1,41,0.192,-0.00997668,-0.0107379,1
338,8.82818e-44,52,0,1.88066,1.88986,1,50,0.224,1.88833,1.88373,1,42,0.128,0.0135812,0.00766993,1,41,0.128,-0.0107901,-0.00920391,1
348,8.82818e-44,52,0.256,1.87415,1.88986,1,50,0.16,1.88388,1.88373,1,42,0.192,0.0159481,0.00920391,1,41,0,-0.0124101,-0.00920391,1
361,8.82818e-44,52,0.128,1.86594,1.88986,1,50,0.192,1.87772,1.88373,1,42,0.096,0.018935,0.00920391,1,41,0.096,-0.0146485,-0.0107379,1
372,8.82818e-44,52,0.544,1.85773,1.88986,1,50,0.064,1.87157,1.88066,1,42,0.288,0.0219219,0.00920391,1,41,0,-0.0168869,-0.0107379,1
385,8.82818e-44,52,0.032,1.84745,1.8914,1,50,0.064,1.86331,1.87606,1,42,0,0.0256654,0.00920391,1,41,0.096,-0.0198939,-0.0122719,1
397,8.82818e-44,52,0.192,1.83716,1.8914,1,50,0.128,1.85504,1.87146,1,42,0.32,0.0294089,0.00920391,1,41,0.096,-0.0229008,-0.0138059,1
409,8.82818e-44,52,0.224,1.8246,1.88219,1,50,0.128,1.84446,1.86379,1,42,0.096,0.0339764,0.0153399,1,41,0.064,-0.0267519,-0.0168738,1
421,8.82818e-44,52,0.192,1.81046,1.87299,1,50,0.096,1.83224,1.85458,1,42,0.128,0.0391211,0.0168738,1,41,0.064,-0.0311969,-0.0199418,1
433,8.82818e-44,52,0.352,1.79515,1.86225,1,50,0.064,1.81901,1.84538,1,42,0.256,0.0446946,0.0184078,1,41,0.064,-0.0360123,-0.0230098,1
445,8.82818e-44,52,0.224,1.77904,1.84845,1,50,0.128,1.80476,1.83311,1,42,0.352,0.050556,0.0214758,1,41,0.064,-0.0411962,-0.0276117,1
457,8.82818e-44,52,0.224,1.76293,1.83157,1,50,0,1.79051,1.8193,1,42,0.032,0.0564174,0.0245438,1,41,0.032,-0.0463801,-0.0337477,1
469,8.82818e-44,52,0.128,1.74472,1.8147,1,50,0.064,1.7741,1.80703,1,42,0.096,0.0630423,0.0291457,1,41,0.064,-0.0523525,-0.0383496,1
481,8.82818e-44,52,0,1.72508,1.79322,1,50,0.064,1.75621,1.79169,1,42,0.128,0.0701878,0.0352817,1,41,0.032,-0.0588634,-0.0444853,1
494,8.82818e-44,52,0.512,1.70544,1.77328,1,50,0.032,1.73831,1.77788,1,42,0.256,0.0773332,0.0414176,1,41,0.032,-0.0653742,-0.0490873,1
505,8.82818e-44,52,0.128,1.68407,1.75181,1,50,0,1.71862,1.76101,1,42,0.032,0.0851091,0.0475533,1,41,0,-0.0725378,-0.0582912,1
517,8.82818e-44,52,0.192,1.6627,1.73186,1,50,0,1.69894,1.7472,1,42,0.096,0.0928851,0.0536892,1,41,0.064,-0.0797014,-0.0628932,1
530,8.82818e-44,52,0.352,1.63946,1.71039,1,50,0.16,1.67731,1.7288,1,42,0.192,0.101341,0.0598252,1,41,0,-0.0875699,-0.0705631,1
541,8.82818e-44,52,0,1.61494,1.68738,1,50,0,1.65436,1.70885,1,42,0.032,0.110262,0.0674951,1,41,0.192,-0.0959213,-0.078233,1
554,8.82818e-44,52,0.096,1.59043,1.66744,1,50,0.16,1.6314,1.69045,1,42,0.032,0.119182,0.075165,1,41,0,-0.104273,-0.0859029,1
565,8.82818e-44,52,1.024,1.56436,1.64289,1,50,0.16,1.60685,1.67051,1,42,0.352,0.128666,0.0843689,1,41,0.032,-0.113209,-0.0935729,1
578,8.82818e-44,52,0.704,1.53713,1.62602,1,50,0,1.58106,1.65056,1,42,0.16,0.138576,0.0935729,1,41,0.064,-0.12259,-0.101243,1
590,8.82818e-44,52,1.12,1.50989,1.60608,1,50,0.224,1.55528,1.62909,1,42,0.576,0.148487,0.104311,1,41,0.064,-0.131971,-0.110447,1
602,8.82818e-44,52,0.48,1.48126,1.57693,1,50,0,1.52804,1.60608,1,42,0.192,0.158904,0.116583,1,41,0.096,-0.141881,-0.119651,1
614,8.82818e-44,52,0.896,1.45263,1.55239,1,50,0.032,1.50081,1.58614,1,42,0.384,0.169322,0.127321,1,41,0.064,-0.151791,-0.127321,1
626,8.82818e-44,52,0.256,1.4225,1.52478,1,50,0.096,1.47201,1.56006,1,42,0.032,0.180284,0.13499,1,41,0.128,-0.16227,-0.136524,1
638,8.82818e-44,52,0.096,1.3887,1.49717,1,50,0.064,1.43959,1.53245,1,42,0,0.192582,0.14266,1,41,0.16,-0.174064,-0.144194,1
