#Time,Head/Temperature/Sensor/,LShoulderPitch/Temperature/Sensor/,LShoulderPitch/ElectricCurrent/Sensor/,LShoulderPitch/Position/Actuator/,LShoulderPitch/Position/Sensor/,LShoulderPitch/Hardness/Actuator/,RShoulderPitch/Temperature/Sensor/,RShoulderPitch/ElectricCurrent/Sensor/,RShoulderPitch/Position/Actuator/,RShoulderPitch/Position/Sensor/,RShoulderPitch/Hardness/Actuator/,LShoulderRoll/Temperature/Sensor/,LShoulderRoll/ElectricCurrent/Sensor/,LShoulderRoll/Position/Actuator/,LShoulderRoll/Position/Sensor/,LShoulderRoll/Hardness/Actuator/,RShoulderRoll/Temperature/Sensor/,RShoulderRoll/ElectricCurrent/Sensor/,RShoulderRoll/Position/Actuator/,RShoulderRoll/Position/Sensor/,RShoulderRoll/Hardness/Actuator/
5,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.288,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
17,8.82818e-44,54,0.352,1.894,1.8914,1,52,0.256,1.894,1.87606,1,44,0.16,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0122719,1
29,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.288,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0122719,1
41,8.82818e-44,54,0.32,1.894,1.8914,1,52,0.32,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
53,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.32,1.894,1.87606,1,44,0.128,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
67,8.82818e-44,54,0.384,1.894,1.88986,1,52,0.352,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
77,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.352,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
90,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.352,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0122719,1
101,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.32,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
114,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.352,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
125,8.82818e-44,54,0.384,1.894,1.88986,1,52,0.384,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
138,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.384,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
149,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.32,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
162,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.288,1.894,1.87913,1,44,0.16,0.00872665,0.00920391,1,43,0.192,-0.00872665,-0.0122719,1
173,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.192,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
186,8.82818e-44,54,0.384,1.894,1.88986,1,52,0.224,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
197,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.256,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
210,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.288,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
222,8.82818e-44,54,0.384,1.894,1.88986,1,52,0.32,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
234,8.82818e-44,54,0.384,1.894,1.88986,1,52,0.32,1.894,1.87913,1,44,0.16,0.00872665,0.00920391,1,43,0.192,-0.00872665,-0.0122719,1
246,8.82818e-44,54,0.384,1.894,1.88986,1,52,0.32,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
258,8.82818e-44,54,0.384,1.894,1.8914,1,52,0.32,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.224,-0.00872665,-0.0122719,1
270,8.82818e-44,54,0.384,1.894,1.88986,1,52,0.32,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.224,-0.00872665,-0.0122719,1
282,8.82818e-44,54,0.384,1.894,1.88986,1,52,0.352,1.894,1.87913,1,44,0.16,0.00872665,0.00920391,1,43,0.192,-0.00872665,-0.0122719,1
294,8.82818e-44,54,0.384,1.894,1.88986,1,52,0.384,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.224,-0.00872665,-0.0122719,1
307,8.82818e-44,54,0.384,1.894,1.88986,1,52,0.384,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
318,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.384,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
331,8.82818e-44,54,0.32,1.894,1.88986,1,52,0.384,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
342,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.416,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
355,8.82818e-44,54,0.32,1.894,1.88986,1,52,0.384,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
366,8.82818e-44,54,0.32,1.894,1.88986,1,52,0.416,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
379,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.416,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
390,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.48,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
403,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.416,1.894,1.88066,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
415,8.82818e-44,54,0.32,1.894,1.8914,1,52,0.384,1.894,1.88066,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
426,8.82818e-44,54,0.32,1.894,1.88986,1,52,0.192,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
439,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.224,1.894,1.88219,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
451,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.288,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
463,8.82818e-44,54,0.32,1.894,1.88986,1,52,0.256,1.894,1.88219,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0122719,1
475,8.82818e-44,54,0.352,1.894,1.88986,1,52,0.288,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,43,0.224,-0.00872665,-0.0122719,1
487,8.82818e-44,54,0.384,1.89321,1.8914,1,52,0.288,1.89321,1.88219,1,44,0.128,0.00901272,0.00766993,1,43,0.224,-0.00901272,-0.0122719,1
499,8.82818e-44,54,0.224,1.89084,1.8914,1,52,0.288,1.89084,1.88219,1,44,0.16,0.00987535,0.00766993,1,43,0.224,-0.00987535,-0.0122719,1
511,8.82818e-44,54,0.192,1.88865,1.8914,1,52,0.192,1.88865,1.88219,1,44,0.096,0.0106716,0.00766993,1,43,0.192,-0.0106716,-0.0122719,1
523,8.82818e-44,54,0,1.88436,1.8914,1,52,0,1.88436,1.88219,1,44,0,0.0122348,0.00766993,1,43,0,-0.0122348,-0.0122719,1
535,8.82818e-44,54,0,1.88006,1.8914,1,52,0.16,1.88006,1.88219,1,44,0,0.013798,0.00766993,1,43,0,-0.013798,-0.0122719,1
547,8.82818e-44,54,0.448,1.87335,1.8914,1,52,0.128,1.87335,1.88219,1,44,0.224,0.016241,0.00766993,1,43,0.032,-0.016241,-0.0122719,1
560,8.82818e-44,54,0.096,1.86495,1.8914,1,52,0.128,1.86495,1.88066,1,44,0,0.0192962,0.00766993,1,43,0.096,-0.0192962,-0.0122719,1
571,8.82818e-44,54,0.256,1.85655,1.8914,1,52,0.128,1.85655,1.87452,1,44,0.32,0.0223514,0.00920391,1,43,0.032,-0.0223514,-0.0153399,1
584,8.82818e-44,54,0.032,1.84607,1.8914,1,52,0.16,1.84607,1.86992,1,44,0.064,0.0261678,0.00920391,1,43,0.096,-0.0261678,-0.0168738,1
595,8.82818e-44,54,0.256,1.83398,1.8914,1,52,0.096,1.83398,1.86225,1,44,0.192,0.0305658,0.00920391,1,43,0,-0.0305658,-0.0199418,1
608,8.82818e-44,54,0.224,1.82189,1.88373,1,52,0.128,1.82189,1.85305,1,44,0.064,0.0349637,0.0153399,1,43,0.096,-0.0349637,-0.0245438,1
619,8.82818e-44,54,0.608,1.80787,1.87299,1,52,0.128,1.80787,1.83771,1,44,0.16,0.0400652,0.0184078,1,43,0.064,-0.0400652,-0.0306797,1
632,8.82818e-44,54,0.064,1.79385,1.86072,1,52,0.032,1.79385,1.82544,1,44,0.032,0.0451666,0.0214758,1,43,0.064,-0.0451666,-0.0337477,1
643,8.82818e-44,54,0.576,1.77772,1.84691,1,52,0.032,1.77772,1.80856,1,44,0.256,0.0510342,0.0230098,1,43,0.032,-0.0510342,-0.0398836,1
656,8.82818e-44,54,0,1.76008,1.83311,1,52,0.032,1.76008,1.79476,1,44,0.096,0.0574522,0.0260777,1,43,0.096,-0.0574522,-0.0444853,1
668,8.82818e-44,54,0.416,1.74245,1.81163,1,52,0,1.74245,1.77788,1,44,0.352,0.0638702,0.0322137,1,43,0.064,-0.0638702,-0.0490873,1
680,8.82818e-44,54,0.096,1.72302,1.79169,1,52,0.096,1.72302,1.76101,1,44,0,0.0709382,0.0383496,1,43,0.224,-0.0709382,-0.0552232,1
