#Time,Head/Temperature/Sensor/,LShoulderPitch/Temperature/Sensor/,LShoulderPitch/ElectricCurrent/Sensor/,LShoulderPitch/Position/Actuator/,LShoulderPitch/Position/Sensor/,LShoulderPitch/Hardness/Actuator/,RShoulderPitch/Temperature/Sensor/,RShoulderPitch/ElectricCurrent/Sensor/,RShoulderPitch/Position/Actuator/,RShoulderPitch/Position/Sensor/,RShoulderPitch/Hardness/Actuator/,LShoulderRoll/Temperature/Sensor/,LShoulderRoll/ElectricCurrent/Sensor/,LShoulderRoll/Position/Actuator/,LShoulderRoll/Position/Sensor/,LShoulderRoll/Hardness/Actuator/,RShoulderRoll/Temperature/Sensor/,RShoulderRoll/ElectricCurrent/Sensor/,RShoulderRoll/Position/Actuator/,RShoulderRoll/Position/Sensor/,RShoulderRoll/Hardness/Actuator/
0,8.82818e-44,52,0.288,1.894,1.88986,1,50,0.384,1.894,1.87759,1,43,0.192,0.00872665,0.00766993,1,42,0.128,-0.00872665,-0.0107379,1
12,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.384,1.894,1.87606,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
23,8.82818e-44,52,0.288,1.894,1.88986,1,50,0.384,1.894,1.87759,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
36,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.384,1.894,1.87759,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
47,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.384,1.894,1.87759,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
60,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.32,1.894,1.87759,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
71,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.256,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
84,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.192,1.894,1.87913,1,43,0.224,0.00872665,0.00766993,1,42,0.128,-0.00872665,-0.0107379,1
96,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.256,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.128,-0.00872665,-0.0107379,1
107,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.288,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
120,8.82818e-44,52,0.288,1.894,1.88986,1,50,0.288,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
132,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.32,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
144,8.82818e-44,52,0.288,1.894,1.88986,1,50,0.32,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.128,-0.00872665,-0.0107379,1
157,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.352,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
168,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.352,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.00920391,1
181,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.352,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.128,-0.00872665,-0.0107379,1
192,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.384,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
205,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.384,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
217,8.82818e-44,52,0.288,1.894,1.88986,1,50,0.352,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.00920391,1
229,8.82818e-44,52,0.288,1.894,1.88986,1,50,0.416,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
241,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.416,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
253,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.416,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
265,8.82818e-44,52,0.32,1.894,1.8914,1,50,0.448,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
277,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.448,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
289,8.82818e-44,52,0.32,1.894,1.8914,1,50,0.448,1.894,1.88066,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
301,8.82818e-44,52,0.288,1.894,1.88986,1,50,0.416,1.894,1.88066,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
313,8.82818e-44,52,0.288,1.894,1.88986,1,50,0.16,1.894,1.88219,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
325,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.288,1.894,1.88219,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
337,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.288,1.894,1.88219,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.00920391,1
350,8.82818e-44,52,0.32,1.894,1.8914,1,50,0.32,1.894,1.88219,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
361,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.288,1.894,1.88219,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
374,8.82818e-44,52,0.352,1.894,1.88986,1,50,0.32,1.894,1.88373,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
385,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.32,1.894,1.88219,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.00920391,1
398,8.82818e-44,52,0.32,1.894,1.88986,1,50,0.352,1.894,1.88219,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.00920391,1
409,8.82818e-44,52,0.32,1.89331,1.88986,1,50,0.352,1.89331,1.88219,1,43,0.16,0.00897805,0.00766993,1,42,0.128,-0.00897805,-0.0107379,1
422,8.82818e-44,52,0.32,1.89126,1.88986,1,50,0.352,1.89126,1.88219,1,43,0.192,0.009725,0.00766993,1,42,0.128,-0.009725,-0.0107379,1
433,8.82818e-44,52,0.224,1.8892,1.88986,1,50,0.288,1.8892,1.88219,1,43,0.032,0.010472,0.00766993,1,42,0.128,-0.010472,-0.0107379,1
446,8.82818e-44,52,0.032,1.8852,1.88986,1,50,0,1.8852,1.88219,1,43,0,0.011928,0.00766993,1,42,0,-0.011928,-0.0107379,1
458,8.82818e-44,52,0,1.8812,1.8914,1,50,0,1.8812,1.88219,1,43,0.096,0.0133841,0.00766993,1,42,0,-0.0133841,-0.0107379,1
470,8.82818e-44,52,0.192,1.8749,1.88986,1,50,0.096,1.8749,1.88219,1,43,0.16,0.015677,0.00766993,1,42,0.064,-0.015677,-0.0107379,1
482,8.82818e-44,52,0.096,1.86688,1.88986,1,50,0.128,1.86688,1.87913,1,43,0.16,0.0185959,0.00766993,1,42,0.096,-0.0185959,-0.0107379,1
494,8.82818e-44,52,0.416,1.85885,1.88986,1,50,0.032,1.85885,1.87299,1,43,0.128,0.0215148,0.00920391,1,42,0.096,-0.0215148,-0.0138059,1
506,8.82818e-44,52,0,1.84792,1.88986,1,50,0.128,1.84792,1.86839,1,43,0.096,0.0254919,0.00920391,1,42,0.064,-0.0254919,-0.0153399,1
518,8.82818e-44,52,0,1.83783,1.88833,1,50,0.128,1.83783,1.85918,1,43,0.128,0.0291631,0.0107379,1,42,0.128,-0.0291631,-0.0184078,1
531,8.82818e-44,52,0.224,1.82542,1.88219,1,50,0.096,1.82542,1.84845,1,43,0.16,0.0336784,0.0138059,1,42,0.064,-0.0336784,-0.0230098,1
