#Time,Head/Temperature/Sensor/,LShoulderPitch/Temperature/Sensor/,LShoulderPitch/ElectricCurrent/Sensor/,LShoulderPitch/Position/Actuator/,LShoulderPitch/Position/Sensor/,LShoulderPitch/Hardness/Actuator/,RShoulderPitch/Temperature/Sensor/,RShoulderPitch/ElectricCurrent/Sensor/,RShoulderPitch/Position/Actuator/,RShoulderPitch/Position/Sensor/,RShoulderPitch/Hardness/Actuator/,LShoulderRoll/Temperature/Sensor/,LShoulderRoll/ElectricCurrent/Sensor/,LShoulderRoll/Position/Actuator/,LShoulderRoll/Position/Sensor/,LShoulderRoll/Hardness/Actuator/,RShoulderRoll/Temperature/Sensor/,RShoulderRoll/ElectricCurrent/Sensor/,RShoulderRoll/Position/Actuator/,RShoulderRoll/Position/Sensor/,RShoulderRoll/Hardness/Actuator/
11,8.82818e-44,52,0.32,1.894,1.88986,1,51,0.256,1.894,1.87759,1,43,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
22,8.82818e-44,52,0.352,1.894,1.88833,1,51,0.32,1.894,1.87759,1,43,0.192,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
34,8.82818e-44,52,0.352,1.894,1.88986,1,51,0.256,1.894,1.87759,1,43,0.16,0.00872665,0.00920391,1,43,0.192,-0.00872665,-0.0107379,1
47,8.82818e-44,52,0.32,1.894,1.88986,1,51,0.256,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
59,8.82818e-44,52,0.32,1.894,1.88986,1,51,0.224,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
71,8.82818e-44,52,0.352,1.894,1.88833,1,51,0.256,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
83,8.82818e-44,52,0.352,1.894,1.88986,1,51,0.288,1.894,1.88066,1,43,0.192,0.00872665,0.00920391,1,43,0.192,-0.00872665,-0.0107379,1
95,8.82818e-44,52,0.352,1.894,1.88833,1,51,0.32,1.894,1.88066,1,43,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
107,8.82818e-44,52,0.352,1.894,1.88833,1,51,0.32,1.894,1.88066,1,43,0.16,0.00872665,0.00920391,1,43,0.192,-0.00872665,-0.0107379,1
120,8.82818e-44,52,0.32,1.894,1.88833,1,51,0.288,1.894,1.88066,1,43,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
131,8.82818e-44,52,0.352,1.894,1.88986,1,51,0.288,1.894,1.88066,1,43,0.192,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
143,8.82818e-44,52,0.352,1.894,1.88833,1,51,0.288,1.894,1.87913,1,43,0.192,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
155,8.82818e-44,52,0.352,1.894,1.88986,1,51,0.256,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
168,8.82818e-44,52,0.352,1.894,1.88986,1,51,0.288,1.894,1.88066,1,43,0.192,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
179,8.82818e-44,52,0.352,1.894,1.88986,1,51,0.288,1.894,1.88066,1,43,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
