#Time,Head/Temperature/Sensor/,LShoulderPitch/Temperature/Sensor/,LShoulderPitch/ElectricCurrent/Sensor/,LShoulderPitch/Position/Actuator/,LShoulderPitch/Position/Sensor/,LShoulderPitch/Hardness/Actuator/,RShoulderPitch/Temperature/Sensor/,RShoulderPitch/ElectricCurrent/Sensor/,RShoulderPitch/Position/Actuator/,RShoulderPitch/Position/Sensor/,RShoulderPitch/Hardness/Actuator/,LShoulderRoll/Temperature/Sensor/,LShoulderRoll/ElectricCurrent/Sensor/,LShoulderRoll/Position/Actuator/,LShoulderRoll/Position/Sensor/,LShoulderRoll/Hardness/Actuator/,RShoulderRoll/Temperature/Sensor/,RShoulderRoll/ElectricCurrent/Sensor/,RShoulderRoll/Position/Actuator/,RShoulderRoll/Position/Sensor/,RShoulderRoll/Hardness/Actuator/
12,8.82818e-44,51,0.288,1.894,1.88833,1,50,0.288,1.894,1.87606,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
23,8.82818e-44,51,0.32,1.894,1.88833,1,50,0.288,1.894,1.87606,1,43,0.192,0.00872665,0.00766993,1,42,0.128,-0.00872665,-0.0107379,1
35,8.82818e-44,51,0.32,1.894,1.88833,1,50,0.256,1.894,1.87606,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
48,8.82818e-44,51,0.32,1.894,1.88833,1,50,0.256,1.894,1.87606,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
60,8.82818e-44,51,0.32,1.894,1.88833,1,50,0.224,1.894,1.87606,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
72,8.82818e-44,51,0.32,1.894,1.88833,1,50,0.256,1.894,1.87606,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
83,8.82818e-44,51,0.352,1.894,1.88833,1,50,0.256,1.894,1.87606,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
95,8.82818e-44,51,0.352,1.894,1.88833,1,50,0.288,1.894,1.87606,1,43,0.16,0.00872665,0.00766993,1,42,0.128,-0.00872665,-0.0107379,1
108,8.82818e-44,51,0.288,1.894,1.88833,1,50,0.192,1.894,1.87759,1,43,0.192,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
119,8.82818e-44,51,0.288,1.894,1.88833,1,50,0.224,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
132,8.82818e-44,51,0.288,1.894,1.88833,1,50,0.224,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
143,8.82818e-44,51,0.288,1.894,1.88833,1,50,0.288,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.128,-0.00872665,-0.0107379,1
156,8.82818e-44,51,0.32,1.894,1.88833,1,50,0.288,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
168,8.82818e-44,51,0.32,1.894,1.88986,1,50,0.288,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.128,-0.00872665,-0.0107379,1
180,8.82818e-44,51,0.256,1.894,1.88986,1,50,0.256,1.894,1.87913,1,43,0.16,0.00872665,0.00920391,1,42,0.16,-0.00872665,-0.0107379,1
192,8.82818e-44,51,0.256,1.894,1.88986,1,50,0.288,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
205,8.82818e-44,51,0.288,1.894,1.88986,1,50,0.288,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
216,8.82818e-44,51,0.256,1.894,1.88986,1,50,0.32,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.128,-0.00872665,-0.0107379,1
228,8.82818e-44,51,0.288,1.894,1.88986,1,50,0.32,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
240,8.82818e-44,51,0.288,1.894,1.88986,1,50,0.32,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
254,8.82818e-44,51,0.32,1.894,1.88986,1,50,0.32,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
264,8.82818e-44,51,0.256,1.894,1.88986,1,50,0.32,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
276,8.82818e-44,51,0.32,1.894,1.88986,1,50,0.32,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
289,8.82818e-44,51,0.32,1.894,1.88986,1,50,0.288,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
300,8.82818e-44,51,0.288,1.894,1.88986,1,50,0.32,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
314,8.82818e-44,51,0.32,1.894,1.88986,1,50,0.32,1.894,1.88066,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
326,8.82818e-44,51,0.32,1.894,1.88986,1,50,0.192,1.894,1.88219,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
337,8.82818e-44,51,0.32,1.894,1.88986,1,50,0.224,1.894,1.88219,1,43,0.128,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
349,8.82818e-44,51,0.32,1.894,1.88986,1,50,0.224,1.894,1.88219,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
361,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.224,1.894,1.88219,1,43,0.16,0.00872665,0.00766993,1,42,0.128,-0.00872665,-0.0107379,1
373,8.82818e-44,51,0.32,1.894,1.88986,1,50,0.288,1.894,1.88219,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
385,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.32,1.894,1.88219,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
397,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.288,1.894,1.88219,1,43,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
409,8.82818e-44,51,0.352,1.894,1.8914,1,50,0.288,1.894,1.88219,1,43,0.128,0.00872665,0.00766993,1,42,0.128,-0.00872665,-0.0107379,1
422,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.288,1.894,1.88219,1,43,0.128,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.0107379,1
433,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.256,1.894,1.88219,1,43,0.16,0.00872665,0.00920391,1,42,0.128,-0.00872665,-0.0107379,1
446,8.82818e-44,51,0.352,1.89331,1.88986,1,50,0.256,1.894,1.88219,1,43,0.16,0.00897805,0.00766993,1,42,0.128,-0.00872665,-0.0107379,1
457,8.82818e-44,51,0.352,1.89131,1.88986,1,50,0.288,1.89344,1.88219,1,43,0.16,0.00970678,0.00766993,1,42,0.16,-0.00892899,-0.0107379,1
470,8.82818e-44,51,0.256,1.88914,1.88986,1,50,0.288,1.89284,1.88219,1,43,0,0.0104962,0.00766993,1,42,0.16,-0.0091482,-0.0107379,1
481,8.82818e-44,51,0,1.88516,1.88986,1,50,0.32,1.89072,1.88219,1,43,0,0.0119442,0.00766993,1,42,0.128,-0.00992143,-0.00920391,1
494,8.82818e-44,51,0,1.88118,1.88986,1,50,0.256,1.88859,1.88219,1,43,0.096,0.0133922,0.00766993,1,42,0.128,-0.0106947,-0.0107379,1
506,8.82818e-44,51,0.32,1.87488,1.88986,1,50,0,1.88432,1.88219,1,43,0.128,0.015682,0.00766993,1,42,0,-0.0122492,-0.0107379,1
519,8.82818e-44,51,0.128,1.86687,1.88986,1,50,0.16,1.87834,1.88219,1,43,0,0.0185994,0.00920391,1,42,0.064,-0.014424,-0.0107379,1
530,8.82818e-44,51,0.448,1.85885,1.88986,1,50,0.224,1.87236,1.88219,1,43,0.32,0.0215168,0.00920391,1,42,0.064,-0.0165987,-0.0107379,1
542,8.82818e-44,51,0.224,1.84876,1.88986,1,50,0.096,1.8643,1.87913,1,43,0,0.0251873,0.00920391,1,42,0.096,-0.0195347,-0.0122719,1
554,8.82818e-44,51,0.096,1.83867,1.88986,1,50,0.064,1.85623,1.87452,1,43,0.128,0.0288579,0.0107379,1,42,0.064,-0.0224707,-0.0153399,1
567,8.82818e-44,51,0.544,1.82634,1.88373,1,50,0.16,1.84586,1.86992,1,43,0.192,0.0333466,0.0122719,1,42,0.064,-0.0262423,-0.0168738,1
579,8.82818e-44,51,0.032,1.81238,1.87299,1,50,0,1.83383,1.86225,1,43,0.032,0.038423,0.0153399,1,42,0.096,-0.0306179,-0.0214758,1
590,8.82818e-44,51,0.544,1.79843,1.86225,1,50,0.096,1.82181,1.85152,1,43,0.288,0.0434995,0.0184078,1,42,0.032,-0.0349935,-0.0260777,1
602,8.82818e-44,51,0.032,1.78257,1.84998,1,50,0.096,1.80782,1.83771,1,43,0.064,0.0492708,0.0214758,1,42,0.224,-0.0400851,-0.0306797,1
615,8.82818e-44,51,0.32,1.76671,1.83311,1,50,0.128,1.79382,1.8239,1,43,0.064,0.0550421,0.0245438,1,42,0,-0.0451766,-0.0337477,1
626,8.82818e-44,51,0.096,1.74879,1.8147,1,50,0.032,1.77771,1.80703,1,43,0,0.0615617,0.0291457,1,42,0.064,-0.0510404,-0.0398836,1
639,8.82818e-44,51,0.128,1.72779,1.79322,1,50,0.064,1.7586,1.79476,1,43,0.032,0.0692032,0.0337477,1,42,0.096,-0.0579912,-0.0429513,1
651,8.82818e-44,51,0.704,1.7084,1.77021,1,50,0.064,1.74097,1.77788,1,43,0.32,0.076257,0.0398836,1,42,0.032,-0.0644074,-0.0475533,1
