#Time,Head/Temperature/Sensor/,LShoulderPitch/Temperature/Sensor/,LShoulderPitch/ElectricCurrent/Sensor/,LShoulderPitch/Position/Actuator/,LShoulderPitch/Position/Sensor/,LShoulderPitch/Hardness/Actuator/,RShoulderPitch/Temperature/Sensor/,RShoulderPitch/ElectricCurrent/Sensor/,RShoulderPitch/Position/Actuator/,RShoulderPitch/Position/Sensor/,RShoulderPitch/Hardness/Actuator/,LShoulderRoll/Temperature/Sensor/,LShoulderRoll/ElectricCurrent/Sensor/,LShoulderRoll/Position/Actuator/,LShoulderRoll/Position/Sensor/,LShoulderRoll/Hardness/Actuator/,RShoulderRoll/Temperature/Sensor/,RShoulderRoll/ElectricCurrent/Sensor/,RShoulderRoll/Position/Actuator/,RShoulderRoll/Position/Sensor/,RShoulderRoll/Hardness/Actuator/
5,8.82818e-44,53,0.288,1.894,1.88833,1,52,0.256,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
18,8.82818e-44,53,0.288,1.894,1.88833,1,52,0.256,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
29,8.82818e-44,53,0.256,1.894,1.88833,1,52,0.32,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
42,8.82818e-44,53,0.288,1.894,1.88833,1,52,0.256,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
53,8.82818e-44,53,0.288,1.894,1.88833,1,52,0.288,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
66,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.288,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
78,8.82818e-44,53,0.288,1.894,1.88833,1,52,0.32,1.894,1.87606,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
90,8.82818e-44,53,0.288,1.894,1.88833,1,52,0.32,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
103,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.32,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
114,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.32,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
126,8.82818e-44,53,0.288,1.894,1.88833,1,52,0.352,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
139,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.352,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
150,8.82818e-44,53,0.288,1.894,1.88833,1,52,0.384,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
163,8.82818e-44,53,0.288,1.894,1.88833,1,52,0.384,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
174,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.416,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
187,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.384,1.894,1.87759,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
198,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.32,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
211,8.82818e-44,53,0.288,1.894,1.88833,1,52,0.32,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
222,8.82818e-44,53,0.288,1.894,1.88833,1,52,0.192,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
235,8.82818e-44,53,0.288,1.894,1.88833,1,52,0.224,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
247,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.224,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
259,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.256,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
271,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.288,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
283,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.32,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
295,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.32,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.288,-0.00872665,-0.0107379,1
308,8.82818e-44,53,0.352,1.894,1.88833,1,52,0.32,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
319,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.32,1.894,1.87913,1,44,0.128,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
332,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.352,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
343,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.416,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
356,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.352,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
367,8.82818e-44,53,0.32,1.894,1.88833,1,52,0.384,1.894,1.88066,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
380,8.82818e-44,53,0.224,1.894,1.88986,1,52,0.384,1.894,1.87913,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
391,8.82818e-44,53,0.256,1.894,1.88986,1,52,0.416,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
404,8.82818e-44,53,0.256,1.894,1.88986,1,52,0.384,1.894,1.88066,1,44,0.16,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
416,8.82818e-44,53,0.288,1.894,1.88986,1,52,0.416,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
428,8.82818e-44,53,0.32,1.894,1.8914,1,52,0.416,1.894,1.88066,1,44,0.128,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
440,8.82818e-44,53,0.32,1.894,1.88986,1,52,0.384,1.894,1.88066,1,44,0.128,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
452,8.82818e-44,53,0.32,1.894,1.88986,1,52,0.416,1.894,1.88066,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
464,8.82818e-44,53,0.352,1.894,1.88986,1,52,0.192,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
477,8.82818e-44,53,0.352,1.894,1.88986,1,52,0.192,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
488,8.82818e-44,53,0.32,1.894,1.8914,1,52,0.224,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
501,8.82818e-44,53,0.352,1.894,1.88986,1,52,0.224,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
512,8.82818e-44,53,0.352,1.894,1.8914,1,52,0.288,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
525,8.82818e-44,53,0.352,1.894,1.88986,1,52,0.288,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
536,8.82818e-44,53,0.352,1.894,1.88986,1,52,0.288,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
549,8.82818e-44,53,0.352,1.89343,1.88986,1,52,0.32,1.89343,1.88219,1,44,0.128,0.00893405,0.00766993,1,43,0.192,-0.00893405,-0.0107379,1
560,8.82818e-44,53,0.352,1.89286,1.8914,1,52,0.32,1.89286,1.88219,1,44,0.128,0.00914146,0.00766993,1,43,0.16,-0.00914146,-0.0107379,1
573,8.82818e-44,53,0.256,1.89073,1.8914,1,52,0.192,1.89073,1.88219,1,44,0,0.00991694,0.00766993,1,43,0.16,-0.00991694,-0.0107379,1
584,8.82818e-44,53,0.256,1.8886,1.8914,1,52,0.192,1.8886,1.88219,1,44,0,0.0106924,0.00766993,1,43,0.16,-0.0106924,-0.0107379,1
597,8.82818e-44,53,0,1.88432,1.88986,1,52,0,1.88432,1.88219,1,44,0,0.0122478,0.00766993,1,43,0,-0.0122478,-0.0107379,1
608,8.82818e-44,53,0.16,1.87834,1.88986,1,52,0.16,1.87834,1.88219,1,44,0,0.014423,0.00766993,1,43,0.096,-0.014423,-0.0107379,1
621,8.82818e-44,53,0.16,1.87237,1.8914,1,52,0.256,1.87237,1.88219,1,44,0.256,0.0165982,0.00766993,1,43,0.064,-0.0165982,-0.0107379,1
633,8.82818e-44,53,0.352,1.8643,1.88986,1,52,0.032,1.8643,1.87759,1,44,0.096,0.0195343,0.00920391,1,43,0.064,-0.0195343,-0.0122719,1
645,8.82818e-44,53,0.128,1.85623,1.88986,1,52,0.064,1.85623,1.87452,1,44,0,0.0224705,0.00920391,1,43,0.128,-0.0224705,-0.0153399,1
657,8.82818e-44,53,0.352,1.84586,1.88986,1,52,0.128,1.84586,1.86839,1,44,0.352,0.0262422,0.00920391,1,43,0.032,-0.0262422,-0.0168738,1
669,8.82818e-44,53,0,1.83283,1.88833,1,52,0,1.83283,1.86072,1,44,0,0.0309825,0.0107379,1,43,0.128,-0.0309825,-0.0199418,1
681,8.82818e-44,53,0.352,1.82081,1.88066,1,52,0.032,1.82081,1.85152,1,44,0.384,0.0353581,0.0153399,1,43,0.064,-0.0353581,-0.0245438,1
693,8.82818e-44,53,0.128,1.80676,1.86992,1,52,0.096,1.80676,1.83771,1,44,0.032,0.0404701,0.0168738,1,43,0.16,-0.0404701,-0.0291457,1
706,8.82818e-44,53,0.128,1.79271,1.85765,1,52,0,1.79271,1.82237,1,44,0.096,0.0455821,0.0184078,1,43,0.032,-0.0455821,-0.0352817,1
717,8.82818e-44,53,0.192,1.7765,1.84231,1,52,0.032,1.7765,1.80703,1,44,0.032,0.0514781,0.0199418,1,43,0.064,-0.0514781,-0.0383496,1
730,8.82818e-44,53,0,1.75879,1.8239,1,52,0.064,1.75879,1.79476,1,44,0.064,0.0579241,0.0245438,1,43,0.192,-0.0579241,-0.0429513,1
741,8.82818e-44,53,0.544,1.74107,1.80243,1,52,0,1.74107,1.77635,1,44,0.256,0.0643701,0.0306797,1,43,0,-0.0643701,-0.0490873,1
754,8.82818e-44,53,0.16,1.72156,1.78095,1,52,0.096,1.72156,1.76254,1,44,0.064,0.0714686,0.0368156,1,43,0.192,-0.0714686,-0.0552232,1
765,8.82818e-44,53,0.576,1.70205,1.75794,1,52,0.064,1.70205,1.7426,1,44,0.416,0.0785671,0.0429513,1,43,0,-0.0785671,-0.0628932,1
778,8.82818e-44,53,0.224,1.68062,1.738,1,52,0.096,1.68062,1.73033,1,44,0.128,0.0863671,0.0475533,1,43,0.192,-0.0863671,-0.0690291,1
789,8.82818e-44,53,0.416,1.65782,1.71806,1,52,0.128,1.65782,1.71192,1,44,0.608,0.0946603,0.0521553,1,43,0,-0.0946603,-0.076699,1
802,8.82818e-44,53,0.224,1.63503,1.69658,1,52,0.096,1.63503,1.69658,1,44,0.096,0.102953,0.0598252,1,43,0.128,-0.102953,-0.0843689,1
814,8.82818e-44,53,0.768,1.61063,1.67511,1,52,0.032,1.61063,1.67511,1,44,0.512,0.111831,0.0659611,1,43,0.064,-0.111831,-0.0920389,1
826,8.82818e-44,53,0.64,1.58623,1.6521,1,52,0.128,1.58623,1.65823,1,44,0.256,0.120709,0.078233,1,43,0.256,-0.120709,-0.101243,1
838,8.82818e-44,53,0.832,1.55793,1.63369,1,52,0.064,1.55793,1.63829,1,44,0.576,0.131005,0.0859029,1,43,0,-0.131005,-0.110447,1
850,8.82818e-44,53,0.128,1.53058,1.61528,1,52,0,1.53058,1.61682,1,44,0.096,0.140959,0.0951068,1,43,0.064,-0.140959,-0.118117,1
862,8.82818e-44,53,0.896,1.50322,1.59687,1,52,0.224,1.50322,1.59074,1,44,0.352,0.150913,0.105845,1,43,0,-0.150913,-0.127321,1
874,8.82818e-44,53,0.352,1.47442,1.57233,1,52,0.032,1.47442,1.56466,1,44,0.096,0.161394,0.116583,1,43,0.096,-0.161394,-0.136524,1
886,8.82818e-44,53,0.64,1.44561,1.54625,1,52,0.288,1.44561,1.53551,1,44,0.16,0.171874,0.125787,1,43,0,-0.171874,-0.145728,1
899,8.82818e-44,53,0.032,1.41528,1.51711,1,52,0.192,1.41528,1.5079,1,44,0,0.182911,0.13499,1,43,0.096,-0.182911,-0.153398,1
910,8.82818e-44,53,0.192,1.3839,1.48489,1,52,0.192,1.3839,1.47262,1,44,0.16,0.19433,0.144194,1,43,0.064,-0.19433,-0.162602,1
923,8.82818e-44,53,0.224,1.35251,1.46035,1,52,0.064,1.35251,1.44501,1,44,0.224,0.205748,0.154932,1,43,0.288,-0.205748,-0.170272,1
935,8.82818e-44,53,0.416,1.31989,1.4266,1,52,0.128,1.31989,1.41126,1,44,0.192,0.217617,0.167204,1,43,0.192,-0.217617,-0.177942,1
947,8.82818e-44,53,0,1.28727,1.39439,1,52,0.032,1.28727,1.38212,1,44,0,0.229487,0.179476,1,43,0.48,-0.229487,-0.184078,1
959,8.82818e-44,53,0.288,1.25333,1.36524,1,52,0.48,1.25333,1.35604,1,44,0.224,0.241835,0.191748,1,43,0.192,-0.241835,-0.191748,1
971,8.82818e-44,53,0.288,1.2185,1.32996,1,52,0,1.2185,1.31922,1,44,0.16,0.254509,0.202486,1,43,0.48,-0.254509,-0.200952,1
983,8.82818e-44,53,0.064,1.18367,1.29468,1,52,0.32,1.18367,1.28701,1,44,0,0.267184,0.214757,1,43,0.256,-0.267184,-0.214757,1
