#Time,Head/Temperature/Sensor/,LShoulderPitch/Temperature/Sensor/,LShoulderPitch/ElectricCurrent/Sensor/,LShoulderPitch/Position/Actuator/,LShoulderPitch/Position/Sensor/,LShoulderPitch/Hardness/Actuator/,RShoulderPitch/Temperature/Sensor/,RShoulderPitch/ElectricCurrent/Sensor/,RShoulderPitch/Position/Actuator/,RShoulderPitch/Position/Sensor/,RShoulderPitch/Hardness/Actuator/,LShoulderRoll/Temperature/Sensor/,LShoulderRoll/ElectricCurrent/Sensor/,LShoulderRoll/Position/Actuator/,LShoulderRoll/Position/Sensor/,LShoulderRoll/Hardness/Actuator/,RShoulderRoll/Temperature/Sensor/,RShoulderRoll/ElectricCurrent/Sensor/,RShoulderRoll/Position/Actuator/,RShoulderRoll/Position/Sensor/,RShoulderRoll/Hardness/Actuator/
10,8.82818e-44,51,0.352,1.894,1.8914,1,50,0.32,1.894,1.87913,1,43,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
22,8.82818e-44,51,0.32,1.894,1.88986,1,50,0.288,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
34,8.82818e-44,51,0.32,1.894,1.88986,1,50,0.288,1.894,1.87913,1,43,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
46,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.352,1.894,1.87913,1,43,0.128,0.00872665,0.00766993,1,42,0.224,-0.00872665,-0.0107379,1
58,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.352,1.894,1.87913,1,43,0.128,0.00872665,0.00766993,1,42,0.256,-0.00872665,-0.0107379,1
70,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.352,1.894,1.87913,1,43,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
82,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.32,1.894,1.87913,1,43,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
94,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.192,1.894,1.88066,1,43,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
107,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.224,1.894,1.88219,1,43,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
119,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.256,1.894,1.88219,1,43,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
131,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.288,1.894,1.88219,1,43,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
143,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.256,1.894,1.88219,1,43,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
155,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.256,1.894,1.88219,1,43,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
167,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.256,1.894,1.88219,1,43,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
179,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.256,1.894,1.88219,1,43,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
191,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.256,1.894,1.88219,1,43,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
203,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.288,1.894,1.88219,1,43,0.096,0.00872665,0.00766993,1,42,0.224,-0.00872665,-0.0107379,1
215,8.82818e-44,51,0.352,1.894,1.88986,1,50,0.256,1.894,1.88219,1,43,0.128,0.00872665,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
227,8.82818e-44,51,0.352,1.89337,1.8914,1,50,0.32,1.894,1.88219,1,43,0.16,0.0089571,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
239,8.82818e-44,51,0.352,1.89273,1.88986,1,50,0.32,1.894,1.88219,1,43,0.128,0.00918755,0.00766993,1,42,0.192,-0.00872665,-0.0107379,1
251,8.82818e-44,51,0.32,1.89038,1.8914,1,50,0.352,1.89329,1.88219,1,43,0.128,0.0100427,0.00766993,1,42,0.192,-0.0089859,-0.0107379,1
263,8.82818e-44,51,0.224,1.88643,1.88986,1,50,0.32,1.89124,1.88219,1,43,0,0.0114819,0.00766993,1,42,0.192,-0.0097305,-0.0107379,1
275,8.82818e-44,51,0,1.88247,1.88986,1,50,0.288,1.88919,1.88219,1,43,0,0.0129211,0.00766993,1,42,0.192,-0.0104751,-0.0107379,1
288,8.82818e-44,51,0.16,1.87594,1.88986,1,50,0,1.88486,1.88219,1,43,0.16,0.0152963,0.00766993,1,42,0,-0.0120514,-0.0107379,1
300,8.82818e-44,51,0.064,1.86992,1.88986,1,50,0,1.88086,1.88219,1,43,0.16,0.0174887,0.00766993,1,42,0,-0.0135064,-0.0107379,1
312,8.82818e-44,51,0.288,1.8615,1.88986,1,50,0.128,1.87449,1.88219,1,43,0.096,0.0205537,0.00920391,1,42,0.032,-0.0158259,-0.0107379,1
324,8.82818e-44,51,0.032,1.85137,1.88986,1,50,0.128,1.86639,1.88066,1,43,0.064,0.0242382,0.00920391,1,42,0.128,-0.0187738,-0.0107379,1
336,8.82818e-44,51,0.224,1.84124,1.88986,1,50,0.128,1.85828,1.87452,1,43,0.16,0.0279228,0.00920391,1,42,0.064,-0.0217217,-0.0138059,1
348,8.82818e-44,51,0.448,1.82908,1.8868,1,50,0.096,1.8481,1.86992,1,43,0.256,0.0323473,0.0107379,1,42,0.096,-0.0254269,-0.0153399,1
360,8.82818e-44,51,0.128,1.81692,1.87759,1,50,0.032,1.83792,1.86379,1,43,0.064,0.0367719,0.0168738,1,42,0.096,-0.029132,-0.0168738,1
372,8.82818e-44,51,0.416,1.80256,1.86685,1,50,0.16,1.82548,1.85305,1,43,0.096,0.0419962,0.0184078,1,42,0,-0.0336594,-0.0214758,1
384,8.82818e-44,51,0.032,1.78665,1.85305,1,50,0,1.81143,1.84078,1,43,0.032,0.0477861,0.0199418,1,42,0.096,-0.0387698,-0.0260777,1
396,8.82818e-44,51,0.384,1.77074,1.83771,1,50,0.192,1.79739,1.82697,1,43,0.256,0.0535761,0.0230098,1,42,0.032,-0.0438801,-0.0306797,1
408,8.82818e-44,51,0.32,1.75297,1.8193,1,50,0,1.78143,1.81317,1,43,0.128,0.0600394,0.0276117,1,42,0,-0.0496858,-0.0352817,1
420,8.82818e-44,51,0.032,1.73521,1.79783,1,50,0,1.76547,1.79783,1,43,0.032,0.0665028,0.0337477,1,42,0.032,-0.0554916,-0.0398836,1
432,8.82818e-44,51,0.352,1.71545,1.77788,1,50,0,1.74746,1.78402,1,43,0.256,0.0736917,0.0383496,1,42,0.032,-0.0620474,-0.0460193,1
444,8.82818e-44,51,0.192,1.69429,1.75487,1,50,0.032,1.72798,1.76868,1,43,0.032,0.0813918,0.0460193,1,42,0.064,-0.0691326,-0.0506213,1
456,8.82818e-44,51,0.64,1.67313,1.7334,1,50,0.064,1.70851,1.75027,1,43,0.288,0.0890919,0.0506213,1,42,0,-0.0762177,-0.0598252,1
468,8.82818e-44,51,0.064,1.6503,1.71192,1,50,0.064,1.68731,1.73493,1,43,0.032,0.0973986,0.0567572,1,42,0.096,-0.0839318,-0.0659611,1
481,8.82818e-44,51,0.288,1.62556,1.69198,1,50,0.032,1.66434,1.71959,1,43,0.192,0.106398,0.0613592,1,42,0.064,-0.0922886,-0.073631,1
492,8.82818e-44,51,0.064,1.60089,1.6659,1,50,0.032,1.64122,1.70118,1,43,0.128,0.115377,0.0705631,1,42,0.064,-0.100701,-0.081301,1
505,8.82818e-44,51,0.16,1.57495,1.6475,1,50,0.096,1.61679,1.68431,1,43,0.288,0.124814,0.078233,1,42,0,-0.109589,-0.0889709,1
517,8.82818e-44,51,0.032,1.54901,1.62602,1,50,0.096,1.59237,1.66284,1,43,0.288,0.134251,0.0889709,1,42,0.16,-0.118477,-0.0981748,1
529,8.82818e-44,51,0.128,1.52159,1.60761,1,50,0,1.56638,1.64443,1,43,0,0.144231,0.0997088,1,42,0.16,-0.12793,-0.107379,1
541,8.82818e-44,51,0.16,1.49416,1.58767,1,50,0.192,1.5404,1.62295,1,43,0.064,0.15421,0.110447,1,42,0,-0.137383,-0.115049,1
553,8.82818e-44,51,0.64,1.46514,1.56466,1,50,0.096,1.51276,1.59841,1,43,0.288,0.164769,0.121185,1,42,0.192,-0.147441,-0.125787,1
565,8.82818e-44,51,0,1.43502,1.53705,1,50,0.256,1.48398,1.57386,1,43,0,0.175726,0.130388,1,42,0.032,-0.157914,-0.133456,1
577,8.82818e-44,51,0.832,1.40491,1.5079,1,50,0.16,1.45519,1.54625,1,43,0.192,0.186684,0.139592,1,42,0,-0.168388,-0.14266,1
589,8.82818e-44,51,0.16,1.37349,1.47722,1,50,0,1.42504,1.51711,1,43,0.032,0.198114,0.147262,1,42,0.096,-0.179357,-0.15033,1
601,8.82818e-44,51,0.352,1.34208,1.44808,1,50,0.128,1.3949,1.48796,1,43,0.192,0.209544,0.159534,1,42,0,-0.190326,-0.159534,1
613,8.82818e-44,51,0.384,1.30928,1.41893,1,50,0.032,1.3633,1.45728,1,43,0.48,0.221478,0.170272,1,42,0.128,-0.201824,-0.167204,1
625,8.82818e-44,51,0.256,1.27554,1.38212,1,50,0.032,1.33071,1.4266,1,43,0,0.233756,0.184078,1,42,0.032,-0.213683,-0.17334,1
637,8.82818e-44,51,0.8,1.24179,1.35297,1,50,0,1.29811,1.39746,1,43,0.48,0.246033,0.19635,1,42,0.032,-0.225542,-0.179476,1
649,8.82818e-44,51,0.096,1.20694,1.31616,1,50,0.096,1.26434,1.36524,1,43,0.16,0.258717,0.208622,1,42,0.096,-0.23783,-0.185612,1
662,8.82818e-44,51,0.352,1.17208,1.28548,1,50,0,1.23057,1.33456,1,43,0.512,0.271401,0.217825,1,42,0.16,-0.250118,-0.197884,1
673,8.82818e-44,51,0.064,1.13304,1.24559,1,50,0.288,1.19263,1.29775,1,43,0.032,0.285606,0.231631,1,42,0.128,-0.26392,-0.210155,1
685,8.82818e-44,51,0.32,1.09618,1.21645,1,50,0.128,1.15675,1.2686,1,43,0.288,0.299016,0.242369,1,42,0.256,-0.276978,-0.222427,1
698,8.82818e-44,51,0.992,1.05932,1.18117,1,50,0.384,1.12086,1.23025,1,43,0.64,0.312426,0.256175,1,42,0.256,-0.290035,-0.240835,1
710,8.82818e-44,51,0.16,1.02152,1.13821,1,50,0.096,1.08396,1.19037,1,43,0.096,0.32618,0.273049,1,42,0.576,-0.30346,-0.257709,1
722,8.82818e-44,51,0.032,0.983718,1.0968,1,50,0.032,1.04707,1.15662,1,43,0.192,0.339935,0.291456,1,42,0.064,-0.316885,-0.274583,1
734,8.82818e-44,51,1.12,0.944934,1.06305,1,50,0,1.00912,1.11827,1,43,0.64,0.354047,0.305262,1,42,0.096,-0.330692,-0.289922,1
746,8.82818e-44,51,0.064,0.905509,1.02317,1,50,0.224,0.970485,1.08299,1,43,0.256,0.368392,0.317534,1,42,0.064,-0.34475,-0.302194,1
758,8.82818e-44,51,0.896,0.866083,0.98635,1,50,0,0.931848,1.04311,1,43,0.384,0.382737,0.329806,1,42,0.064,-0.358808,-0.312932,1
770,8.82818e-44,51,0.128,0.82591,0.948,1,50,0.576,0.892402,1.00936,1,43,0.096,0.397354,0.342078,1,42,0.064,-0.373161,-0.320602,1
782,8.82818e-44,51,0.576,0.785195,0.908117,1,50,0.256,0.852365,0.967942,1,43,0.096,0.412168,0.360486,1,42,0.224,-0.387728,-0.334408,1
794,8.82818e-44,51,0.48,0.744479,0.871301,1,50,0.128,0.812328,0.928058,1,43,0.288,0.426983,0.374291,1,42,0.288,-0.402296,-0.348214,1
806,8.82818e-44,51,0.128,0.703148,0.826816,1,50,0.064,0.771615,0.885107,1,43,0,0.442021,0.389631,1,42,0.16,-0.417109,-0.366621,1
818,8.82818e-44,51,0.896,0.661818,0.79,1,50,0.064,0.730903,0.846757,1,43,0.416,0.457059,0.403437,1,42,0.032,-0.431922,-0.380427,1
830,8.82818e-44,51,0.096,0.619862,0.743981,1,50,0.288,0.689499,0.80534,1,43,0.032,0.472325,0.418777,1,42,0.096,-0.446987,-0.397301,1
842,8.82818e-44,51,0.544,0.577491,0.707165,1,50,0.416,0.647629,0.765456,1,43,0.544,0.487742,0.435651,1,42,0.416,-0.462222,-0.409573,1
854,8.82818e-44,51,0.032,0.535119,0.66268,1,50,0.16,0.605758,0.720971,1,43,0,0.503159,0.45099,1,42,0.16,-0.477457,-0.427981,1
866,8.82818e-44,51,0.928,0.492301,0.621262,1,50,0.256,0.56338,0.679554,1,43,0.576,0.518738,0.467864,1,42,0.064,-0.492876,-0.441787,1
878,8.82818e-44,51,0.16,0.445915,0.576777,1,50,0.032,0.51747,0.633534,1,43,0,0.535616,0.484738,1,42,0.352,-0.50958,-0.45866,1
891,8.82818e-44,51,0.512,0.402654,0.535359,1,50,0.128,0.47458,0.596719,1,43,0.32,0.551357,0.503146,1,42,0.032,-0.525186,-0.470932,1
903,8.82818e-44,51,0.736,0.359126,0.492408,1,50,0.352,0.431372,0.546097,1,43,0.512,0.567194,0.516952,1,42,0.16,-0.540908,-0.48934,1
915,8.82818e-44,51,0.128,0.315598,0.441787,1,50,0.128,0.388164,0.503146,1,43,0.032,0.583032,0.535359,1,42,0.512,-0.556629,-0.506214,1
927,8.82818e-44,51,0.928,0.271806,0.403437,1,50,0.192,0.34463,0.460194,1,43,0.288,0.598966,0.553767,1,42,0.32,-0.572469,-0.524621,1
939,8.82818e-44,51,0.288,0.228014,0.357418,1,50,0.16,0.301096,0.415709,1,43,0.416,0.6149,0.569107,1,42,0.48,-0.588309,-0.539961,1
951,8.82818e-44,51,0.128,0.183996,0.314466,1,50,0.128,0.257268,0.371223,1,43,0,0.630916,0.585981,1,42,0.096,-0.604256,-0.558369,1
963,8.82818e-44,51,0.352,0.139865,0.271515,1,50,0.192,0.213277,0.329806,1,43,0.256,0.646973,0.604388,1,42,0.64,-0.620262,-0.573709,1
975,8.82818e-44,51,0.64,0.0957348,0.233165,1,50,0.352,0.169287,0.285321,1,43,0.352,0.66303,0.618194,1,42,0.032,-0.636268,-0.589049,1
987,8.82818e-44,51,0.032,0.0515253,0.185612,1,50,0.32,0.125156,0.236233,1,43,0,0.679116,0.638136,1,42,0.352,-0.652325,-0.605922,1
999,8.82818e-44,51,0.736,0.00731572,0.144194,1,50,0.288,0.081025,0.193282,1,43,0.256,0.695202,0.65501,1,42,0.064,-0.668382,-0.622796,1
1011,8.82818e-44,51,0.128,-0.0369147,0.0966408,1,50,0.064,0.0368054,0.148796,1,43,0.032,0.711295,0.671884,1,42,0.32,-0.684472,-0.638136,1
1023,8.82818e-44,51,0.576,-0.0811065,0.0536892,1,50,0.288,-0.00742578,0.104311,1,43,0.416,0.727374,0.690291,1,42,0,-0.700565,-0.65501,1
1035,8.82818e-44,51,0.096,-0.125298,0.00920391,1,50,0,-0.051657,0.0598252,1,43,0.032,0.743454,0.705631,1,42,0.448,-0.716659,-0.67035,1
1048,8.82818e-44,51,1.248,-0.17306,-0.0337477,1,50,0.032,-0.0995273,0.0138059,1,43,0.512,0.760832,0.722505,1,42,0.032,-0.734077,-0.688757,1
1060,8.82818e-44,51,0.16,-0.217148,-0.082835,1,50,0.256,-0.143715,-0.0337477,1,43,0,0.776873,0.742447,1,42,0.352,-0.750155,-0.707165,1
1072,8.82818e-44,51,1.088,-0.261046,-0.125787,1,50,0.544,-0.187785,-0.081301,1,43,0.288,0.792846,0.760854,1,42,0.064,-0.766189,-0.724039,1
1084,8.82818e-44,51,0.192,-0.304754,-0.170272,1,50,0.064,-0.231713,-0.124253,1,43,0.128,0.808749,0.77466,1,42,0.192,-0.782173,-0.740913,1
1096,8.82818e-44,51,0.352,-0.348461,-0.211689,1,50,0.256,-0.275642,-0.170272,1,43,0.064,0.824652,0.79767,1,42,0,-0.798156,-0.757787,1
