#Time,Head/Temperature/Sensor/,LShoulderPitch/Temperature/Sensor/,LShoulderPitch/ElectricCurrent/Sensor/,LShoulderPitch/Position/Actuator/,LShoulderPitch/Position/Sensor/,LShoulderPitch/Hardness/Actuator/,RShoulderPitch/Temperature/Sensor/,RShoulderPitch/ElectricCurrent/Sensor/,RShoulderPitch/Position/Actuator/,RShoulderPitch/Position/Sensor/,RShoulderPitch/Hardness/Actuator/,LShoulderRoll/Temperature/Sensor/,LShoulderRoll/ElectricCurrent/Sensor/,LShoulderRoll/Position/Actuator/,LShoulderRoll/Position/Sensor/,LShoulderRoll/Hardness/Actuator/,RShoulderRoll/Temperature/Sensor/,RShoulderRoll/ElectricCurrent/Sensor/,RShoulderRoll/Position/Actuator/,RShoulderRoll/Position/Sensor/,RShoulderRoll/Hardness/Actuator/
5,8.96831e-44,53,0.352,1.894,1.88986,1,51,0.32,1.894,1.87606,1,43,0.16,0.00872665,0.00766993,1,43,0.128,-0.00872665,-0.0107379,1
16,8.96831e-44,53,0.352,1.894,1.88986,1,51,0.32,1.894,1.87606,1,43,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0122719,1
29,8.96831e-44,53,0.352,1.894,1.88986,1,51,0.256,1.894,1.87759,1,43,0.16,0.00872665,0.00766993,1,43,0.128,-0.00872665,-0.0107379,1
41,8.96831e-44,53,0.352,1.894,1.88986,1,51,0.32,1.894,1.87759,1,43,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
52,8.96831e-44,53,0.352,1.894,1.88986,1,51,0.224,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,43,0.128,-0.00872665,-0.0107379,1
65,8.96831e-44,53,0.352,1.894,1.88986,1,51,0.288,1.894,1.87913,1,43,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
77,8.96831e-44,53,0.352,1.894,1.88986,1,51,0.256,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0122719,1
89,8.96831e-44,53,0.384,1.894,1.88986,1,51,0.288,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
101,8.96831e-44,53,0.384,1.894,1.88986,1,51,0.288,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
113,8.96831e-44,53,0.32,1.894,1.88986,1,51,0.32,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,43,0.128,-0.00872665,-0.0107379,1
125,8.96831e-44,53,0.32,1.894,1.88986,1,51,0.32,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
137,8.96831e-44,53,0.32,1.894,1.88986,1,51,0.352,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
149,8.96831e-44,53,0.32,1.894,1.88986,1,51,0.32,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,43,0.128,-0.00872665,-0.0107379,1
161,8.96831e-44,53,0.352,1.894,1.88986,1,51,0.32,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
174,8.96831e-44,53,0.352,1.894,1.88986,1,51,0.288,1.894,1.87913,1,43,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
185,8.96831e-44,53,0.352,1.894,1.88986,1,51,0.32,1.894,1.87913,1,43,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
198,8.96831e-44,53,0.352,1.894,1.88986,1,51,0.32,1.894,1.87913,1,43,0.128,0.00872665,0.00766993,1,43,0.128,-0.00872665,-0.0107379,1
