#Time,Head/Temperature/Sensor/,LShoulderPitch/Temperature/Sensor/,LShoulderPitch/ElectricCurrent/Sensor/,LShoulderPitch/Position/Actuator/,LShoulderPitch/Position/Sensor/,LShoulderPitch/Hardness/Actuator/,RShoulderPitch/Temperature/Sensor/,RShoulderPitch/ElectricCurrent/Sensor/,RShoulderPitch/Position/Actuator/,RShoulderPitch/Position/Sensor/,RShoulderPitch/Hardness/Actuator/,LShoulderRoll/Temperature/Sensor/,LShoulderRoll/ElectricCurrent/Sensor/,LShoulderRoll/Position/Actuator/,LShoulderRoll/Position/Sensor/,LShoulderRoll/Hardness/Actuator/,RShoulderRoll/Temperature/Sensor/,RShoulderRoll/ElectricCurrent/Sensor/,RShoulderRoll/Position/Actuator/,RShoulderRoll/Position/Sensor/,RShoulderRoll/Hardness/Actuator/
1,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.224,1.894,1.87606,1,44,0.16,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
14,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.224,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
25,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.288,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
38,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.288,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
50,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.288,1.894,1.87606,1,44,0.16,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
62,8.68805e-44,54,0.352,1.894,1.88986,1,52,0.256,1.894,1.87606,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
74,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.256,1.894,1.87606,1,44,0.16,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
86,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.288,1.894,1.87606,1,44,0.16,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
98,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.288,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
110,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.288,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
122,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.32,1.894,1.87606,1,44,0.128,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
134,8.68805e-44,54,0.416,1.894,1.88986,1,52,0.32,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
146,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.32,1.894,1.87606,1,44,0.16,0.00872665,0.00920391,1,43,0.192,-0.00872665,-0.0107379,1
158,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.288,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
171,8.68805e-44,54,0.416,1.894,1.88986,1,52,0.288,1.894,1.87759,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
182,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.288,1.894,1.87606,1,44,0.16,0.00872665,0.00766993,1,43,0.128,-0.00872665,-0.0107379,1
195,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.32,1.894,1.87759,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
206,8.68805e-44,54,0.416,1.894,1.88986,1,52,0.32,1.894,1.87759,1,44,0.16,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
219,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.288,1.894,1.87759,1,44,0.16,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
230,8.68805e-44,54,0.416,1.894,1.88986,1,52,0.224,1.894,1.87913,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
243,8.68805e-44,54,0.384,1.894,1.88986,1,52,0.256,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
255,8.68805e-44,54,0.416,1.894,1.88986,1,52,0.256,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
267,8.68805e-44,54,0.416,1.894,1.88986,1,52,0.288,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.128,-0.00872665,-0.0107379,1
279,8.68805e-44,54,0.416,1.894,1.88986,1,52,0.256,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
291,8.68805e-44,54,0.416,1.894,1.88986,1,52,0.256,1.894,1.87913,1,44,0.16,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
303,8.68805e-44,54,0.416,1.894,1.88986,1,52,0.256,1.894,1.87913,1,44,0.128,0.00872665,0.00766993,1,43,0.128,-0.00872665,-0.0107379,1
316,8.68805e-44,54,0.448,1.894,1.88986,1,52,0.288,1.894,1.87913,1,44,0.16,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
327,8.68805e-44,54,0.416,1.894,1.88986,1,52,0.288,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
340,8.68805e-44,54,0.416,1.894,1.88986,1,52,0.32,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,43,0.128,-0.00872665,-0.0107379,1
351,8.68805e-44,54,0.416,1.894,1.88986,1,52,0.32,1.894,1.87913,1,44,0.128,0.00872665,0.00920391,1,43,0.128,-0.00872665,-0.0107379,1
364,8.68805e-44,54,0.448,1.894,1.88986,1,52,0.32,1.894,1.87913,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
375,8.68805e-44,54,0.416,1.894,1.88986,1,52,0.32,1.894,1.87913,1,44,0.128,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
388,8.68805e-44,54,0.416,1.894,1.88986,1,52,0.288,1.894,1.87913,1,44,0.128,0.00872665,0.00766993,1,43,0.192,-0.00872665,-0.0107379,1
400,8.68805e-44,54,0.448,1.894,1.88986,1,52,0.288,1.894,1.87913,1,44,0.128,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
412,8.68805e-44,54,0.448,1.894,1.88986,1,52,0.32,1.894,1.87913,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
424,8.68805e-44,54,0.48,1.894,1.88986,1,52,0.32,1.894,1.88066,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
436,8.68805e-44,54,0.448,1.894,1.88986,1,52,0.32,1.894,1.88066,1,44,0.16,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
448,8.68805e-44,54,0.448,1.894,1.88986,1,52,0.192,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
460,8.68805e-44,54,0.448,1.894,1.88986,1,52,0.224,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
472,8.68805e-44,54,0.448,1.894,1.88986,1,52,0.224,1.894,1.88219,1,44,0.128,0.00872665,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
485,8.68805e-44,54,0.48,1.894,1.88986,1,52,0.256,1.894,1.88219,1,44,0.128,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
496,8.68805e-44,54,0.48,1.894,1.88986,1,52,0.288,1.894,1.88219,1,44,0.128,0.00872665,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
509,8.68805e-44,54,0.48,1.8934,1.88986,1,52,0.32,1.894,1.88219,1,44,0.16,0.00894497,0.00920391,1,43,0.16,-0.00872665,-0.0107379,1
520,8.68805e-44,54,0.48,1.8928,1.88986,1,52,0.288,1.894,1.88219,1,44,0.16,0.00916329,0.00766993,1,43,0.16,-0.00872665,-0.0107379,1
534,8.68805e-44,54,0.416,1.89056,1.88986,1,52,0.288,1.89333,1.88219,1,44,0.128,0.00997668,0.00766993,1,43,0.16,-0.00897065,-0.0107379,1
545,8.68805e-44,54,0.384,1.88814,1.88986,1,52,0.288,1.8926,1.88219,1,44,0,0.0108579,0.00920391,1,43,0.16,-0.00923499,-0.0107379,1
556,8.68805e-44,54,0,1.88399,1.88986,1,52,0.256,1.89028,1.88219,1,44,0,0.0123684,0.00766993,1,43,0.192,-0.010082,-0.0107379,1
569,8.68805e-44,54,0,1.87729,1.88986,1,52,0.224,1.8858,1.88219,1,44,0.16,0.0148076,0.00766993,1,43,0.128,-0.0117097,-0.0107379,1
581,8.68805e-44,54,0.32,1.8711,1.88986,1,52,0,1.88167,1.88219,1,44,0.16,0.0170592,0.00766993,1,43,0,-0.0132123,-0.0107379,1
593,8.68805e-44,54,0.352,1.86276,1.88986,1,52,0.128,1.87539,1.88219,1,44,0.064,0.0200946,0.00920391,1,43,0,-0.0154982,-0.0107379,1
605,8.68805e-44,54,0.064,1.85441,1.88986,1,52,0.128,1.86911,1.88066,1,44,0.096,0.0231301,0.00920391,1,43,0.128,-0.017784,-0.0122719,1
617,8.68805e-44,54,0.512,1.84373,1.88986,1,52,0.128,1.86044,1.87452,1,44,0.128,0.027019,0.00920391,1,43,0.032,-0.0209382,-0.0138059,1
629,8.68805e-44,54,0.064,1.83142,1.88986,1,52,0.032,1.85011,1.86992,1,44,0.032,0.0314975,0.00920391,1,43,0.192,-0.0246972,-0.0168738,1
641,8.68805e-44,54,0.544,1.81911,1.88066,1,52,0.192,1.83978,1.86379,1,44,0.256,0.035976,0.0153399,1,43,0.064,-0.0284562,-0.0184078,1
654,8.68805e-44,54,0.16,1.80483,1.86992,1,52,0.032,1.82741,1.85458,1,44,0.064,0.0411731,0.0168738,1,43,0.096,-0.0329549,-0.0230098,1
665,8.68805e-44,54,0.192,1.79054,1.85612,1,52,0.096,1.81505,1.84231,1,44,0.096,0.0463702,0.0199418,1,43,0.064,-0.0374536,-0.0276117,1
678,8.68805e-44,54,0.256,1.77412,1.84538,1,52,0.096,1.80047,1.83157,1,44,0.32,0.0523467,0.0214758,1,43,0.064,-0.0427562,-0.0322137,1
689,8.68805e-44,54,0.128,1.75473,1.82851,1,52,0.032,1.78304,1.8147,1,44,0,0.0594022,0.0245438,1,43,0.064,-0.0491006,-0.0368156,1
702,8.68805e-44,54,0.096,1.73683,1.81317,1,52,0.032,1.76694,1.80243,1,44,0.224,0.0659149,0.0276117,1,43,0.128,-0.054957,-0.0414176,1
713,8.68805e-44,54,0.416,1.71708,1.79169,1,52,0,1.74894,1.78402,1,44,0.192,0.0730996,0.0337477,1,43,0.16,-0.0615085,-0.0460193,1
726,8.68805e-44,54,0.192,1.69596,1.77482,1,52,0.032,1.72951,1.76868,1,44,0.064,0.0807848,0.0383496,1,43,0.288,-0.0685782,-0.0521553,1
738,8.68805e-44,54,0.672,1.67484,1.75487,1,52,0,1.71008,1.75027,1,44,0.32,0.08847,0.0460193,1,43,0.192,-0.0756479,-0.0598252,1
749,8.68805e-44,54,0,1.65207,1.73647,1,52,0,1.68894,1.73493,1,44,0.032,0.0967533,0.0552232,1,43,0.384,-0.0833376,-0.0659611,1
762,8.68805e-44,54,0.224,1.6293,1.71806,1,52,0.192,1.66781,1.71959,1,44,0.16,0.105037,0.0644271,1,43,0.096,-0.0910273,-0.073631,1
774,8.68805e-44,54,0.64,1.60477,1.69505,1,52,0.032,1.64483,1.69812,1,44,0.32,0.113965,0.0720971,1,43,0.224,-0.099387,-0.081301,1
786,8.68805e-44,54,0.608,1.57896,1.66744,1,52,0.032,1.62054,1.68124,1,44,0.16,0.123354,0.081301,1,43,0,-0.108225,-0.0905049,1
798,8.68805e-44,54,0.96,1.55316,1.64596,1,52,0,1.59625,1.6613,1,44,0.48,0.132743,0.0874369,1,43,0.128,-0.117063,-0.0981748,1
