#Time,Head/Temperature/Sensor/,LShoulderPitch/Temperature/Sensor/,LShoulderPitch/ElectricCurrent/Sensor/,LShoulderPitch/Position/Actuator/,LShoulderPitch/Position/Sensor/,LShoulderPitch/Hardness/Actuator/,RShoulderPitch/Temperature/Sensor/,RShoulderPitch/ElectricCurrent/Sensor/,RShoulderPitch/Position/Actuator/,RShoulderPitch/Position/Sensor/,RShoulderPitch/Hardness/Actuator/,LShoulderRoll/Temperature/Sensor/,LShoulderRoll/ElectricCurrent/Sensor/,LShoulderRoll/Position/Actuator/,LShoulderRoll/Position/Sensor/,LShoulderRoll/Hardness/Actuator/,RShoulderRoll/Temperature/Sensor/,RShoulderRoll/ElectricCurrent/Sensor/,RShoulderRoll/Position/Actuator/,RShoulderRoll/Position/Sensor/,RShoulderRoll/Hardness/Actuator/
1,8.68805e-44,53,0.416,1.894,1.88986,1,50,0.352,1.894,1.87759,1,44,0.16,0.00872665,0.00920391,1,42,0.16,-0.00872665,-0.00920391,1
14,8.68805e-44,53,0.416,1.894,1.88986,1,50,0.384,1.894,1.87759,1,44,0.16,0.00872665,0.00920391,1,42,0.16,-0.00872665,-0.00920391,1
26,8.68805e-44,53,0.448,1.894,1.88833,1,50,0.352,1.894,1.87759,1,44,0.16,0.00872665,0.00920391,1,42,0.16,-0.00872665,-0.00920391,1
37,8.68805e-44,53,0.416,1.894,1.88986,1,50,0.288,1.894,1.87759,1,44,0.16,0.00872665,0.00920391,1,42,0.128,-0.00872665,-0.00920391,1
50,8.68805e-44,53,0.448,1.894,1.88986,1,50,0.288,1.894,1.87759,1,44,0.16,0.00872665,0.00920391,1,42,0.16,-0.00872665,-0.00920391,1
62,8.68805e-44,53,0.448,1.894,1.88986,1,50,0.16,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,42,0.16,-0.00872665,-0.00920391,1
74,8.68805e-44,53,0.448,1.894,1.88986,1,50,0.288,1.894,1.87913,1,44,0.16,0.00872665,0.00920391,1,42,0.16,-0.00872665,-0.00920391,1
86,8.68805e-44,53,0.448,1.894,1.88986,1,50,0.256,1.894,1.87913,1,44,0.16,0.00872665,0.00920391,1,42,0.16,-0.00872665,-0.00920391,1
98,8.68805e-44,53,0.448,1.894,1.88986,1,50,0.288,1.894,1.87913,1,44,0.16,0.00872665,0.00920391,1,42,0.16,-0.00872665,-0.00920391,1
111,8.68805e-44,53,0.416,1.894,1.88833,1,50,0.288,1.894,1.87913,1,44,0.16,0.00872665,0.00920391,1,42,0.16,-0.00872665,-0.00920391,1
122,8.68805e-44,53,0.448,1.894,1.88986,1,50,0.288,1.894,1.87913,1,44,0.16,0.00872665,0.00766993,1,42,0.128,-0.00872665,-0.0107379,1
135,8.68805e-44,53,0.448,1.894,1.88986,1,50,0.32,1.894,1.87913,1,44,0.16,0.00872665,0.00920391,1,42,0.128,-0.00872665,-0.00920391,1
146,8.68805e-44,53,0.48,1.894,1.88986,1,50,0.32,1.894,1.87913,1,44,0.128,0.00872665,0.00920391,1,42,0.128,-0.00872665,-0.00920391,1
