Date;count
2018-02-16 02:21:38;191626
2018-02-16 02:21:38;191627
2018-02-16 02:21:48;191628
2018-02-16 02:21:58;191629
2018-02-16 02:22:08;191630
2018-02-16 02:22:19;191631
2018-02-16 02:22:29;191632
2018-02-16 02:22:39;191633
2018-02-16 02:22:49;191634
2018-02-16 02:22:59;191635
2018-02-16 02:23:09;191636
2018-02-16 02:23:20;191637
2018-02-16 02:23:30;191638
2018-02-16 02:23:40;191639
2018-02-16 02:23:50;191640
2018-02-16 02:24:00;191641
2018-02-16 02:24:10;191642
2018-02-16 02:24:20;191643
2018-02-16 02:24:31;191644
2018-02-16 02:24:41;191645
2018-02-16 02:24:51;191646
2018-02-16 02:25:01;191647
2018-02-16 02:25:11;191648
2018-02-16 02:25:21;191649
2018-02-16 02:25:31;191650
2018-02-16 02:25:42;191651
2018-02-16 02:25:52;191652
2018-02-16 02:26:02;191653
2018-02-16 02:26:12;191654
2018-02-16 02:26:22;191655
2018-02-16 02:26:32;191656
2018-02-16 02:26:42;191657
2018-02-16 02:26:53;191658
2018-02-16 02:27:03;191659
2018-02-16 02:27:13;191660
2018-02-16 02:27:23;191661
2018-02-16 02:27:33;191662
2018-02-16 02:27:43;191663
2018-02-16 02:27:53;191664
2018-02-16 02:28:04;191665
2018-02-16 02:28:14;191666
2018-02-16 02:28:24;191667
2018-02-16 02:28:34;191668
2018-02-16 02:28:44;191669
2018-02-16 02:28:54;191670
2018-02-16 02:29:04;191671
2018-02-16 02:29:15;191672
2018-02-16 02:29:25;191673
2018-02-16 02:29:35;191674
2018-02-16 02:29:45;191675
2018-02-16 02:29:55;191676
2018-02-16 02:30:05;191677
2018-02-16 02:30:15;191678
2018-02-16 02:30:26;191679
2018-02-16 02:30:36;191680
2018-02-16 02:30:46;191681
2018-02-16 02:30:56;191682
2018-02-16 02:31:06;191683
2018-02-16 02:31:16;191684
2018-02-16 02:31:26;191685
2018-02-16 02:31:37;191686
2018-02-16 02:31:47;191687
2018-02-16 02:31:57;191688
2018-02-16 02:32:07;191689
2018-02-16 02:32:17;191690
2018-02-16 02:32:27;191691
2018-02-16 02:32:37;191692
2018-02-16 02:32:48;191693
2018-02-16 02:32:58;191694
2018-02-16 02:33:08;191695
2018-02-16 02:33:18;191696
