Date;count
2018-02-14 22:11:34;181627
2018-02-14 22:11:34;181628
2018-02-14 22:11:45;181629
2018-02-14 22:11:55;181630
2018-02-14 22:12:05;181631
2018-02-14 22:12:15;181632
2018-02-14 22:12:25;181633
2018-02-14 22:12:35;181634
2018-02-14 22:12:45;181635
2018-02-14 22:12:56;181636
2018-02-14 22:13:06;181637
2018-02-14 22:13:16;181638
2018-02-14 22:13:26;181639
2018-02-14 22:13:36;181640
2018-02-14 22:13:46;181641
2018-02-14 22:13:56;181642
2018-02-14 22:14:07;181643
2018-02-14 22:14:17;181644
2018-02-14 22:14:27;181645
2018-02-14 22:14:37;181646
2018-02-14 22:14:47;181647
2018-02-14 22:14:57;181648
2018-02-14 22:15:07;181649
2018-02-14 22:15:18;181650
2018-02-14 22:15:28;181651
2018-02-14 22:15:38;181652
2018-02-14 22:15:48;181653
2018-02-14 22:15:58;181654
2018-02-14 22:16:08;181655
2018-02-14 22:16:18;181656
2018-02-14 22:16:29;181657
2018-02-14 22:16:39;181658
2018-02-14 22:16:49;181659
2018-02-14 22:16:59;181660
2018-02-14 22:17:09;181661
2018-02-14 22:17:19;181662
2018-02-14 22:17:29;181663
2018-02-14 22:17:40;181664
2018-02-14 22:17:50;181665
2018-02-14 22:18:00;181666
2018-02-14 22:18:10;181667
2018-02-14 22:18:20;181668
2018-02-14 22:18:30;181669
2018-02-14 22:18:40;181670
2018-02-14 22:18:51;181671
2018-02-14 22:19:01;181672
2018-02-14 22:19:11;181673
2018-02-14 22:19:21;181674
2018-02-14 22:19:31;181675
2018-02-14 22:19:41;181676
2018-02-14 22:19:51;181677
2018-02-14 22:20:02;181678
2018-02-14 22:20:12;181679
2018-02-14 22:20:22;181680
2018-02-14 22:20:32;181681
2018-02-14 22:20:42;181682
2018-02-14 22:20:52;181683
2018-02-14 22:21:02;181684
2018-02-14 22:21:13;181685
2018-02-14 22:21:23;181686
2018-02-14 22:21:33;181687
2018-02-14 22:21:43;181688
2018-02-14 22:21:53;181689
2018-02-14 22:22:03;181690
2018-02-14 22:22:13;181691
2018-02-14 22:22:24;181692
2018-02-14 22:22:34;181693
2018-02-14 22:22:44;181694
2018-02-14 22:22:54;181695
