Date;count
2018-02-16 02:21:38;191625
2018-02-16 02:21:38;191626
2018-02-16 02:21:48;191627
2018-02-16 02:21:58;191628
2018-02-16 02:22:08;191629
2018-02-16 02:22:19;191630
2018-02-16 02:22:29;191631
2018-02-16 02:22:39;191632
2018-02-16 02:22:49;191633
2018-02-16 02:22:59;191634
2018-02-16 02:23:09;191635
2018-02-16 02:23:20;191636
2018-02-16 02:23:30;191637
2018-02-16 02:23:40;191638
2018-02-16 02:23:50;191639
2018-02-16 02:24:00;191640
2018-02-16 02:24:10;191641
2018-02-16 02:24:20;191642
2018-02-16 02:24:31;191643
2018-02-16 02:24:41;191644
2018-02-16 02:24:51;191645
2018-02-16 02:25:01;191646
2018-02-16 02:25:11;191647
2018-02-16 02:25:21;191648
2018-02-16 02:25:31;191649
2018-02-16 02:25:42;191650
2018-02-16 02:25:52;191651
2018-02-16 02:26:02;191652
2018-02-16 02:26:12;191653
2018-02-16 02:26:22;191654
2018-02-16 02:26:32;191655
2018-02-16 02:26:42;191656
2018-02-16 02:26:53;191657
2018-02-16 02:27:03;191658
2018-02-16 02:27:13;191659
2018-02-16 02:27:23;191660
2018-02-16 02:27:33;191661
2018-02-16 02:27:43;191662
2018-02-16 02:27:53;191663
2018-02-16 02:28:04;191664
2018-02-16 02:28:14;191665
2018-02-16 02:28:24;191666
2018-02-16 02:28:34;191667
2018-02-16 02:28:44;191668
2018-02-16 02:28:54;191669
2018-02-16 02:29:04;191670
2018-02-16 02:29:15;191671
2018-02-16 02:29:25;191672
2018-02-16 02:29:35;191673
2018-02-16 02:29:45;191674
2018-02-16 02:29:55;191675
2018-02-16 02:30:05;191676
2018-02-16 02:30:15;191677
2018-02-16 02:30:26;191678
2018-02-16 02:30:36;191679
2018-02-16 02:30:46;191680
2018-02-16 02:30:56;191681
2018-02-16 02:31:06;191682
2018-02-16 02:31:16;191683
2018-02-16 02:31:26;191684
2018-02-16 02:31:37;191685
2018-02-16 02:31:47;191686
2018-02-16 02:31:57;191687
2018-02-16 02:32:07;191688
2018-02-16 02:32:17;191689
2018-02-16 02:32:27;191690
2018-02-16 02:32:37;191691
2018-02-16 02:32:48;191692
2018-02-16 02:32:58;191693
2018-02-16 02:33:08;191694
2018-02-16 02:33:18;191695
2018-02-16 02:33:28;191696
2018-02-16 02:33:38;191697
2018-02-16 02:33:48;191698
2018-02-16 02:33:59;191699
2018-02-16 02:34:09;191700
2018-02-16 02:34:19;191701
2018-02-16 02:34:29;191702
2018-02-16 02:34:39;191703
2018-02-16 02:34:49;191704
2018-02-16 02:34:59;191705
2018-02-16 02:35:10;191706
2018-02-16 02:35:20;191707
2018-02-16 02:35:30;191708
2018-02-16 02:35:40;191709
2018-02-16 02:35:50;191710
2018-02-16 02:36:00;191711
2018-02-16 02:36:10;191712
2018-02-16 02:36:21;191713
2018-02-16 02:36:31;191714
2018-02-16 02:36:41;191715
2018-02-16 02:36:51;191716
2018-02-16 02:37:01;191717
2018-02-16 02:37:11;191718
2018-02-16 02:37:21;191719
2018-02-16 02:37:32;191720
2018-02-16 02:37:42;191721
2018-02-16 02:37:52;191722
2018-02-16 02:38:02;191723
2018-02-16 02:38:12;191724
2018-02-16 02:38:22;191725
2018-02-16 02:38:32;191726
2018-02-16 02:38:43;191727
2018-02-16 02:38:53;191728
2018-02-16 02:39:03;191729
2018-02-16 02:39:13;191730
2018-02-16 02:39:23;191731
2018-02-16 02:39:33;191732
2018-02-16 02:39:43;191733
2018-02-16 02:39:54;191734
2018-02-16 02:40:04;191735
2018-02-16 02:40:14;191736
2018-02-16 02:40:24;191737
2018-02-16 02:40:34;191738
2018-02-16 02:40:44;191739
2018-02-16 02:40:54;191740
2018-02-16 02:41:05;191741
2018-02-16 02:41:15;191742
2018-02-16 02:41:25;191743
2018-02-16 02:41:35;191744
2018-02-16 02:41:45;191745
2018-02-16 02:41:55;191746
2018-02-16 02:42:05;191747
2018-02-16 02:42:16;191748
2018-02-16 02:42:26;191749
2018-02-16 02:42:36;191750
2018-02-16 02:42:46;191751
2018-02-16 02:42:56;191752
2018-02-16 02:43:06;191753
2018-02-16 02:43:16;191754
2018-02-16 02:43:26;191755
2018-02-16 02:43:37;191756
2018-02-16 02:43:47;191757
2018-02-16 02:43:57;191758
2018-02-16 02:44:07;191759
2018-02-16 02:44:17;191760
2018-02-16 02:44:27;191761
2018-02-16 02:44:37;191762
2018-02-16 02:44:48;191763
2018-02-16 02:44:58;191764
2018-02-16 02:45:08;191765
2018-02-16 02:45:18;191766
2018-02-16 02:45:28;191767
2018-02-16 02:45:38;191768
2018-02-16 02:45:48;191769
