Date;count
2018-02-20 13:50:12;205905
2018-02-20 13:50:24;205906
2018-02-20 13:50:36;205907
2018-02-20 13:50:46;205908
2018-02-20 13:50:56;205909
2018-02-20 13:51:07;205910
2018-02-20 13:51:17;205911
2018-02-20 13:51:27;205912
2018-02-20 13:51:37;205913
2018-02-20 13:51:47;205914
2018-02-20 13:51:57;205915
2018-02-20 13:52:08;205916
2018-02-20 13:52:18;205917
2018-02-20 13:52:28;205918
2018-02-20 13:52:38;205919
2018-02-20 13:52:48;205920
2018-02-20 13:52:58;205921
2018-02-20 13:53:08;205922
2018-02-20 13:53:19;205923
2018-02-20 13:53:29;205924
2018-02-20 13:53:39;205925
2018-02-20 13:53:49;205926
2018-02-20 13:53:59;205927
2018-02-20 13:54:09;205928
2018-02-20 13:54:19;205929
2018-02-20 13:54:30;205930
2018-02-20 13:54:40;205931
2018-02-20 13:54:50;205932
2018-02-20 13:55:00;205933
2018-02-20 13:55:10;205934
2018-02-20 13:55:20;205935
2018-02-20 13:55:30;205936
2018-02-20 13:55:41;205937
2018-02-20 13:55:51;205938
2018-02-20 13:56:01;205939
2018-02-20 13:56:11;205940
2018-02-20 13:56:21;205941
2018-02-20 13:56:31;205942
2018-02-20 13:56:41;205943
2018-02-20 13:56:52;205944
2018-02-20 13:57:02;205945
2018-02-20 13:57:12;205946
2018-02-20 13:57:22;205947
2018-02-20 13:57:32;205948
2018-02-20 13:57:42;205949
2018-02-20 13:57:52;205950
2018-02-20 13:58:03;205951
2018-02-20 13:58:13;205952
2018-02-20 13:58:23;205953
2018-02-20 13:58:33;205954
2018-02-20 13:58:43;205955
2018-02-20 13:58:53;205956
2018-02-20 13:59:03;205957
2018-02-20 13:59:14;205958
2018-02-20 13:59:24;205959
2018-02-20 13:59:34;205960
2018-02-20 13:59:44;205961
2018-02-20 13:59:54;205962
2018-02-20 14:00:04;205963
2018-02-20 14:00:14;205964
2018-02-20 14:00:25;205965
2018-02-20 14:00:35;205966
2018-02-20 14:00:45;205967
2018-02-20 14:00:55;205968
2018-02-20 14:01:05;205969
2018-02-20 14:01:15;205970
2018-02-20 14:01:26;205971
2018-02-20 14:01:36;205972
2018-02-20 14:01:46;205973
2018-02-20 14:01:56;205974
2018-02-20 14:02:06;205975
2018-02-20 14:02:16;205976
2018-02-20 14:02:26;205977
2018-02-20 14:02:37;205978
2018-02-20 14:02:47;205979
2018-02-20 14:02:57;205980
2018-02-20 14:03:07;205981
2018-02-20 14:03:17;205982
2018-02-20 14:03:27;205983
2018-02-20 14:03:37;205984
2018-02-20 14:03:48;205985
2018-02-20 14:03:58;205986
2018-02-20 14:04:08;205987
2018-02-20 14:04:18;205988
2018-02-20 14:04:28;205989
2018-02-20 14:04:38;205990
2018-02-20 14:04:49;205991
2018-02-20 14:04:59;205992
2018-02-20 14:05:09;205993
2018-02-20 14:05:19;205994
2018-02-20 14:05:29;205995
2018-02-20 14:05:39;205996
2018-02-20 14:05:49;205997
2018-02-20 14:06:00;205998
2018-02-20 14:06:10;205999
2018-02-20 14:06:20;206000
2018-02-20 14:06:30;206001
2018-02-20 14:06:40;206002
2018-02-20 14:06:50;206003
2018-02-20 14:07:00;206004
2018-02-20 14:07:11;206005
2018-02-20 14:07:21;206006
2018-02-20 14:07:31;206007
2018-02-20 14:07:41;206008
2018-02-20 14:07:51;206009
2018-02-20 14:08:01;206010
2018-02-20 14:08:11;206011
2018-02-20 14:08:22;206012
2018-02-20 14:08:32;206013
2018-02-20 14:08:42;206014
2018-02-20 14:08:52;206015
2018-02-20 14:09:02;206016
2018-02-20 14:09:12;206017
2018-02-20 14:09:22;206018
2018-02-20 14:09:33;206019
2018-02-20 14:09:43;206020
2018-02-20 14:09:53;206021
2018-02-20 14:10:03;206022
2018-02-20 14:10:13;206023
2018-02-20 14:10:23;206024
2018-02-20 14:10:34;206025
2018-02-20 14:10:44;206026
2018-02-20 14:10:54;206027
2018-02-20 14:11:04;206028
2018-02-20 14:11:14;206029
2018-02-20 14:11:24;206030
2018-02-20 14:11:34;206031
2018-02-20 14:11:45;206032
2018-02-20 14:11:55;206033
2018-02-20 14:12:05;206034
2018-02-20 14:12:15;206035
2018-02-20 14:12:25;206036
2018-02-20 14:12:35;206037
2018-02-20 14:12:45;206038
2018-02-20 14:12:56;206039
2018-02-20 14:13:06;206040
2018-02-20 14:13:16;206041
2018-02-20 14:13:26;206042
2018-02-20 14:13:36;206043
2018-02-20 14:13:46;206044
2018-02-20 14:13:56;206045
2018-02-20 14:14:07;206046
2018-02-20 14:14:17;206047
