Date;count
2018-02-20 13:50:12;205904
2018-02-20 13:50:26;205905
2018-02-20 13:50:36;205906
2018-02-20 13:50:46;205907
2018-02-20 13:50:57;205908
2018-02-20 13:51:07;205909
2018-02-20 13:51:17;205910
2018-02-20 13:51:27;205911
2018-02-20 13:51:37;205912
2018-02-20 13:51:47;205913
2018-02-20 13:51:57;205914
2018-02-20 13:52:08;205915
2018-02-20 13:52:18;205916
2018-02-20 13:52:28;205917
2018-02-20 13:52:38;205918
2018-02-20 13:52:48;205919
2018-02-20 13:52:58;205920
2018-02-20 13:53:08;205921
2018-02-20 13:53:19;205922
2018-02-20 13:53:29;205923
2018-02-20 13:53:39;205924
2018-02-20 13:53:49;205925
2018-02-20 13:53:59;205926
2018-02-20 13:54:09;205927
2018-02-20 13:54:19;205928
2018-02-20 13:54:30;205929
2018-02-20 13:54:40;205930
2018-02-20 13:54:50;205931
2018-02-20 13:55:00;205932
2018-02-20 13:55:10;205933
2018-02-20 13:55:20;205934
2018-02-20 13:55:30;205935
2018-02-20 13:55:41;205936
2018-02-20 13:55:51;205937
2018-02-20 13:56:01;205938
2018-02-20 13:56:11;205939
2018-02-20 13:56:21;205940
2018-02-20 13:56:31;205941
2018-02-20 13:56:41;205942
2018-02-20 13:56:52;205943
2018-02-20 13:57:02;205944
2018-02-20 13:57:12;205945
2018-02-20 13:57:22;205946
2018-02-20 13:57:32;205947
2018-02-20 13:57:42;205948
2018-02-20 13:57:52;205949
2018-02-20 13:58:03;205950
2018-02-20 13:58:13;205951
2018-02-20 13:58:23;205952
2018-02-20 13:58:33;205953
2018-02-20 13:58:43;205954
2018-02-20 13:58:53;205955
2018-02-20 13:59:03;205956
2018-02-20 13:59:14;205957
2018-02-20 13:59:24;205958
2018-02-20 13:59:34;205959
2018-02-20 13:59:44;205960
2018-02-20 13:59:54;205961
2018-02-20 14:00:04;205962
2018-02-20 14:00:14;205963
2018-02-20 14:00:25;205964
2018-02-20 14:00:35;205965
2018-02-20 14:00:45;205966
2018-02-20 14:00:55;205967
2018-02-20 14:01:05;205968
2018-02-20 14:01:15;205969
2018-02-20 14:01:26;205970
2018-02-20 14:01:36;205971
2018-02-20 14:01:46;205972
2018-02-20 14:01:56;205973
2018-02-20 14:02:06;205974
2018-02-20 14:02:16;205975
2018-02-20 14:02:26;205976
2018-02-20 14:02:37;205977
2018-02-20 14:02:47;205978
2018-02-20 14:02:57;205979
